vote_event:id,voter:id,option
18367,3444,yes
18367,3445,yes
18367,3454,yes
18367,3458,yes
18367,3459,yes
18367,4040,yes
18367,3184,yes
18367,4042,yes
18367,3463,yes
18367,4071,yes
18367,3474,yes
18367,3476,yes
18367,3477,yes
21184,3492,not voting
21184,3447,yes
21184,3448,yes
21184,3444,not voting
21184,3632,yes
21184,2911,absent
21184,4014,not voting
21184,3445,yes
21184,4002,not voting
21184,3183,yes
21184,3455,yes
21184,3446,yes
21184,3456,yes
21184,3454,yes
21184,3185,yes
21184,3457,yes
21184,3458,yes
21184,3460,yes
21184,3459,not voting
21184,4038,yes
21184,4039,not voting
21184,3174,yes
21184,4040,absent
21184,4041,yes
21184,3184,yes
21184,4042,yes
21184,3461,yes
21184,3689,yes
21184,3462,yes
21184,3463,yes
21184,3173,yes
21184,4043,absent
21184,4050,yes
21184,3464,yes
21184,3230,absent
21184,2923,yes
21184,3469,yes
21184,3470,yes
21184,3471,yes
21184,4071,yes
21184,3472,yes
21184,3351,yes
21184,3473,abstain
21184,3474,yes
21184,3475,absent
21184,3179,yes
21184,3538,not voting
21184,3476,absent
21184,3477,yes
21184,4079,yes
21184,3186,absent
21184,3478,yes
21184,3479,yes
21184,3920,yes
21184,3480,not voting
21184,3163,yes
21184,3164,not voting
21184,3165,yes
21184,3166,yes
21184,3167,yes
21184,4080,yes
21184,4097,yes
21184,3168,yes
21184,3169,yes
21184,3170,yes
21184,3171,yes
21184,3172,absent
21184,4114,not voting
21184,4115,yes
21184,4121,yes
20427,3447,yes
20427,3448,yes
20427,3444,yes
20427,3632,absent
20427,2911,yes
20427,4014,not voting
20427,3445,not voting
20427,4002,not voting
20427,3183,yes
20427,3455,yes
20427,3446,yes
20427,3456,yes
20427,3454,yes
20427,3185,yes
20427,3457,yes
20427,3458,yes
20427,3460,yes
20427,3459,yes
20427,4038,yes
20427,4039,not voting
20427,3174,yes
20427,4040,absent
20427,4041,yes
20427,3184,not voting
20427,4042,yes
20427,3461,yes
20427,3689,not voting
20427,3462,yes
20427,3463,yes
20427,3173,absent
20427,4043,not voting
20427,4050,absent
20427,3464,yes
20427,3230,absent
20427,2923,yes
20427,3469,absent
20427,3470,not voting
20427,3471,yes
20427,4071,yes
20427,3472,not voting
20427,3351,not voting
20427,3473,yes
20427,3474,yes
20427,3475,yes
20427,3179,yes
20427,4060,yes
20427,3476,yes
20427,3477,yes
20427,4061,absent
20427,4079,yes
20427,3186,yes
20427,3478,yes
20427,3479,yes
20427,3920,not voting
20427,3480,yes
20427,3163,yes
20427,3164,yes
20427,3165,yes
20427,3166,not voting
20427,3167,yes
20427,4080,yes
20427,4097,yes
20427,3168,yes
20427,3169,not voting
20427,3170,yes
20427,3171,not voting
20427,3172,absent
20427,4114,absent
20427,4115,yes
20427,4121,yes
20945,3492,yes
20945,3447,yes
20945,3448,yes
20945,3444,yes
20945,3632,absent
20945,2911,absent
20945,4014,not voting
20945,3445,yes
20945,4002,absent
20945,3183,yes
20945,3455,yes
20945,3446,yes
20945,3456,not voting
20945,3454,yes
20945,3185,yes
20945,3457,not voting
20945,3458,not voting
20945,3460,yes
20945,3459,yes
20945,4038,yes
20945,4039,not voting
20945,3174,yes
20945,4040,yes
20945,4041,yes
20945,3184,yes
20945,4042,yes
20945,3461,yes
20945,3689,not voting
20945,3462,yes
20945,3463,yes
20945,3173,yes
20945,4043,yes
20945,4050,yes
20945,3464,yes
20945,3230,yes
20945,2923,yes
20945,3469,not voting
20945,3470,yes
20945,3538,yes
20945,3471,yes
20945,4071,absent
20945,3472,not voting
20945,3351,yes
20945,3473,yes
20945,3474,yes
20945,3475,yes
20945,3179,yes
20945,3476,yes
20945,3477,yes
20945,4079,yes
20945,3186,yes
20945,3478,yes
20945,3479,yes
20945,3920,yes
20945,3480,yes
20945,3163,yes
20945,3164,yes
20945,3165,yes
20945,3166,yes
20945,3167,yes
20945,4080,yes
20945,4097,yes
20945,3168,yes
20945,3169,absent
20945,3170,yes
20945,3171,not voting
20945,3172,absent
20945,4114,yes
20945,4115,yes
20945,4121,not voting
20690,3492,abstain
20690,3447,yes
20690,3448,yes
20690,3444,no
20690,3632,no
20690,2911,absent
20690,4014,abstain
20690,3445,no
20690,4002,not voting
20690,3183,no
20690,3455,abstain
20690,3446,no
20690,3456,yes
20690,3454,abstain
20690,3185,yes
20690,3457,abstain
20690,3458,absent
20690,3460,abstain
20690,3459,absent
20690,4038,abstain
20690,4039,not voting
20690,3174,abstain
20690,4040,not voting
20690,4041,abstain
20690,3184,not voting
20690,4042,yes
20690,3461,abstain
20690,3689,yes
20690,3462,yes
20690,3463,yes
20690,3173,abstain
20690,4043,yes
20690,4050,yes
20690,3464,abstain
20690,3230,abstain
20690,2923,yes
20690,3469,yes
20690,3470,not voting
20690,3538,no
20690,3471,no
20690,4071,absent
20690,3472,absent
20690,3351,abstain
20690,3473,abstain
20690,3474,abstain
20690,3475,yes
20690,3179,abstain
20690,3476,abstain
20690,3477,abstain
20690,4079,yes
20690,3186,yes
20690,3478,abstain
20690,3479,yes
20690,3920,yes
20690,3480,yes
20690,3163,yes
20690,3164,abstain
20690,3165,abstain
20690,3166,yes
20690,3167,abstain
20690,4080,abstain
20690,4097,abstain
20690,3168,abstain
20690,3169,absent
20690,3170,abstain
20690,3171,yes
20690,3172,yes
20690,4114,abstain
20690,4115,yes
20690,4121,no
18902,3447,yes
18902,3448,yes
18902,3444,yes
18902,3632,yes
18902,2911,yes
18902,4014,not voting
18902,3445,yes
18902,4002,yes
18902,3183,yes
18902,3455,yes
18902,3446,yes
18902,3456,yes
18902,3454,yes
18902,3185,not voting
18902,3457,yes
18902,3458,yes
18902,3460,yes
18902,3459,not voting
18902,4038,yes
18902,4039,yes
18902,3174,yes
18902,4040,not voting
18902,4041,yes
18902,3184,yes
18902,4042,yes
18902,3461,absent
18902,3689,not voting
18902,3462,yes
18902,3463,yes
18902,3173,yes
18902,4043,yes
18902,4050,absent
18902,3464,yes
18902,3230,yes
18902,2923,yes
18902,3469,yes
18902,3470,yes
18902,3471,yes
18902,4071,yes
18902,3472,yes
18902,3351,not voting
18902,3473,not voting
18902,3474,yes
18902,3475,yes
18902,3179,yes
18902,4060,yes
18902,3476,not voting
18902,3477,yes
18902,4061,yes
18902,4079,yes
18902,3186,yes
18902,3478,yes
18902,3479,not voting
18902,3920,yes
18902,3480,yes
18902,3163,yes
18902,3164,yes
18902,3165,yes
18902,3166,abstain
18902,3167,yes
18902,4080,not voting
18902,4097,yes
18902,3168,yes
18902,3169,not voting
18902,3170,yes
18902,3171,yes
18902,3172,yes
18902,4114,abstain
18902,4115,not voting
18902,4121,not voting
18405,3445,yes
18405,3165,yes
18405,4080,yes
18405,3168,yes
18405,3169,yes
18405,4014,yes
18405,3183,yes
18405,3473,yes
18405,4079,yes
18405,3186,yes
18405,3479,yes
18405,3164,yes
18405,3167,yes
18405,3170,yes
18405,3632,absent
18405,2911,absent
18405,3185,yes
18405,3461,yes
18405,3173,yes
18405,4050,absent
18405,3464,yes
18405,3469,absent
18405,3351,yes
18405,4097,yes
18405,3444,yes
18405,3446,yes
18405,3689,yes
18405,3230,absent
18405,3470,yes
18405,3171,yes
18405,3455,yes
18405,4038,yes
18405,3174,absent
18405,3472,yes
18405,4121,yes
18405,4002,yes
18405,4039,not voting
18405,3478,yes
18405,3166,yes
18405,4114,yes
18405,3454,yes
18405,3458,yes
18405,3459,yes
18405,4040,yes
18405,3184,absent
18405,4042,yes
18405,3463,yes
18405,4071,yes
18405,3474,yes
18405,3476,yes
18405,3477,absent
18405,3163,absent
18405,3480,not voting
18405,3172,absent
18405,4115,yes
18405,3447,yes
18405,3448,yes
18405,3456,yes
18405,3457,yes
18405,3460,yes
18405,4041,yes
18405,3462,absent
18405,4043,yes
18405,2923,yes
18405,3471,yes
18405,3475,abstain
18405,3179,absent
18405,4060,yes
18405,4061,yes
18405,3920,absent
19688,3447,yes
19688,3448,yes
19688,3444,yes
19688,3632,yes
19688,2911,yes
19688,4014,not voting
19688,3445,yes
19688,4002,absent
19688,3183,yes
19688,3455,absent
19688,3446,yes
19688,3456,not voting
19688,3454,yes
19688,3185,not voting
19688,3457,yes
19688,3458,yes
19688,3460,yes
19688,3459,yes
19688,4038,yes
19688,4039,not voting
19688,3174,yes
19688,4040,yes
19688,4041,yes
19688,3184,absent
19688,4042,yes
19688,3461,yes
19688,3689,absent
19688,3462,yes
19688,3463,yes
19688,3173,absent
19688,4043,yes
19688,4050,not voting
19688,3464,yes
19688,3230,yes
19688,2923,yes
19688,3469,absent
19688,3470,absent
19688,3471,yes
19688,4071,yes
19688,3472,yes
19688,3351,yes
19688,3473,yes
19688,3474,yes
19688,3475,yes
19688,3179,yes
19688,4060,yes
19688,3476,yes
19688,3477,absent
19688,4061,absent
19688,4079,yes
19688,3186,yes
19688,3478,yes
19688,3479,yes
19688,3920,absent
19688,3480,yes
19688,3163,yes
19688,3164,not voting
19688,3165,yes
19688,3166,yes
19688,3167,yes
19688,4080,yes
19688,4097,yes
19688,3168,yes
19688,3169,absent
19688,3170,yes
19688,3171,yes
19688,3172,yes
19688,4114,yes
19688,4115,yes
19688,4121,yes
21227,3492,yes
21227,3447,yes
21227,3448,yes
21227,3444,yes
21227,3632,absent
21227,2911,yes
21227,4014,yes
21227,3445,yes
21227,4002,absent
21227,3183,yes
21227,3455,absent
21227,3446,yes
21227,3456,yes
21227,3454,yes
21227,3185,absent
21227,3457,yes
21227,3458,absent
21227,3460,yes
21227,3459,yes
21227,4038,yes
21227,4039,yes
21227,3174,yes
21227,4040,yes
21227,4041,yes
21227,3184,yes
21227,4042,absent
21227,3461,yes
21227,3689,yes
21227,3462,yes
21227,3463,absent
21227,3173,absent
21227,4043,yes
21227,4050,yes
21227,3464,absent
21227,3230,yes
21227,2923,yes
21227,3469,yes
21227,3470,yes
21227,3471,abstain
21227,4071,absent
21227,3472,yes
21227,3351,yes
21227,3473,yes
21227,3474,yes
21227,3475,abstain
21227,3179,abstain
21227,3538,absent
21227,3476,not voting
21227,3477,yes
21227,4079,absent
21227,3186,yes
21227,3478,not voting
21227,3479,yes
21227,3920,absent
21227,3480,absent
21227,3163,yes
21227,3164,yes
21227,3165,yes
21227,3166,yes
21227,3167,not voting
21227,4080,yes
21227,4097,yes
21227,3168,yes
21227,3169,absent
21227,3170,yes
21227,3171,not voting
21227,3172,yes
21227,4114,absent
21227,4115,yes
21227,4121,yes
18672,3445,yes
18672,3454,yes
18672,3458,absent
18672,3459,yes
18672,4071,yes
18672,3474,yes
18672,3476,yes
18672,3477,absent
18672,3480,absent
18672,3164,yes
18672,3172,absent
18672,4115,yes
18672,3447,yes
18672,3448,absent
18672,3456,absent
18672,3457,yes
18672,3460,yes
18672,4041,yes
18672,3462,absent
18672,4043,absent
18672,2923,abstain
18672,3471,yes
18672,3475,absent
18672,3179,absent
18672,4060,yes
18672,4061,not voting
18672,3920,yes
18672,3165,absent
18672,4080,yes
18672,3168,yes
18672,3170,yes
18672,4014,yes
18672,3183,yes
18672,3473,yes
18672,4079,yes
18672,3186,yes
18672,3479,yes
18672,3163,yes
18672,3167,yes
18672,3169,absent
18672,3632,yes
18672,2911,yes
18672,3185,not voting
18672,3461,yes
18672,3173,absent
18672,4050,absent
18672,3464,yes
18672,3469,absent
18672,3351,yes
18672,4097,yes
18672,3444,yes
18672,3446,yes
18672,3689,yes
18672,3230,yes
18672,3470,absent
18672,3171,abstain
18672,3455,absent
18672,4038,yes
18672,3174,yes
18672,3472,absent
18672,4121,yes
18672,4002,absent
18672,4039,yes
18672,3478,yes
18672,3166,absent
18672,4114,absent
18672,4040,yes
18672,3184,yes
18672,4042,yes
18672,3463,yes
18928,3447,yes
18928,3448,yes
18928,3444,yes
18928,3632,yes
18928,2911,yes
18928,4014,yes
18928,3445,not voting
18928,4002,not voting
18928,3183,yes
18928,3455,yes
18928,3446,yes
18928,3456,yes
18928,3454,yes
18928,3185,yes
18928,3457,not voting
18928,3458,yes
18928,3460,yes
18928,3459,yes
18928,4038,yes
18928,4039,yes
18928,3174,not voting
18928,4040,not voting
18928,4041,yes
18928,3184,yes
18928,4042,not voting
18928,3461,yes
18928,3689,yes
18928,3462,absent
18928,3463,yes
18928,3173,absent
18928,4043,yes
18928,4050,not voting
18928,3464,yes
18928,3230,yes
18928,2923,yes
18928,3469,yes
18928,3470,yes
18928,3471,yes
18928,4071,yes
18928,3472,not voting
18928,3351,yes
18928,3473,yes
18928,3474,yes
18928,3475,yes
18928,3179,yes
18928,4060,yes
18928,3476,yes
18928,3477,yes
18928,4061,yes
18928,4079,yes
18928,3186,yes
18928,3478,absent
18928,3479,not voting
18928,3920,not voting
18928,3480,absent
18928,3163,yes
18928,3164,yes
18928,3165,yes
18928,3166,absent
18928,3167,absent
18928,4080,yes
18928,4097,yes
18928,3168,yes
18928,3169,yes
18928,3170,yes
18928,3171,absent
18928,3172,absent
18928,4114,yes
18928,4115,yes
18928,4121,yes
16133,3445,yes
16133,3454,yes
16133,3458,yes
16133,3459,yes
16133,4040,yes
16133,3184,not voting
16133,4042,yes
16133,3463,yes
16133,4071,yes
16133,3474,yes
16133,3476,yes
16133,3477,absent
16133,3480,yes
16133,3164,yes
16133,3172,yes
16133,4115,not voting
16133,3447,yes
16133,3448,yes
16133,3456,yes
16133,3457,yes
16133,3460,yes
16133,4041,yes
16133,3462,yes
16133,4043,yes
16133,2923,yes
16133,3471,yes
16133,3475,abstain
16133,3179,yes
16133,4060,yes
16133,4061,yes
16133,3920,abstain
16133,3165,yes
16133,4080,yes
16133,3168,yes
16133,3170,yes
16133,4014,yes
16133,3183,yes
16133,3473,yes
16133,4079,not voting
16133,3186,yes
16133,3479,yes
16133,3163,not voting
16133,3167,not voting
16133,3169,yes
16133,3632,yes
16133,2911,yes
16133,3185,absent
16133,3461,yes
16133,3173,yes
16133,4050,no
16133,3464,yes
16133,3469,no
16133,3351,not voting
16133,4097,not voting
16133,3444,yes
16133,3446,yes
16133,3689,yes
16133,3230,yes
16133,3470,not voting
16133,3171,yes
16133,3455,yes
16133,4038,yes
16133,3174,absent
16133,3472,yes
16133,4121,yes
16133,4002,yes
16133,4039,yes
16133,3478,not voting
16133,3166,yes
16133,4114,yes
18441,3170,yes
18441,3632,yes
18441,2911,yes
18441,3185,yes
18441,3461,yes
18441,3173,yes
18441,4050,absent
18441,3464,yes
18441,3469,yes
18441,3351,yes
18441,4097,yes
18441,3444,yes
18441,3446,absent
18441,3689,yes
18441,3230,yes
18441,3470,yes
18441,3171,yes
18441,3455,yes
18441,4038,yes
18441,3174,yes
18441,3472,yes
18441,4121,yes
18441,4002,yes
18441,4039,yes
18441,3478,yes
18441,3166,yes
18441,4114,yes
18441,3920,yes
18441,3165,yes
18441,4080,not voting
18441,3168,absent
18441,3169,yes
18441,4014,yes
18441,3183,yes
18441,3473,yes
18441,4079,yes
18441,3186,yes
18441,3479,not voting
18441,3164,yes
18441,3167,yes
18441,3454,yes
18441,3458,not voting
18441,3459,yes
18441,4040,yes
18441,3184,yes
18441,4042,yes
18441,3463,yes
18441,4071,yes
18441,3474,yes
18441,3476,yes
18441,3477,yes
18441,3163,yes
18441,3480,yes
18441,3172,yes
18441,4115,yes
18441,3447,yes
18441,3448,yes
18441,3456,absent
18441,3457,yes
18441,3460,yes
18441,4041,yes
18441,3462,absent
18441,4043,yes
18441,2923,yes
18441,3471,yes
18441,3475,yes
18441,3179,yes
18441,4060,yes
18441,4061,yes
18441,3445,yes
20498,3492,yes
20498,3447,yes
20498,3448,not voting
20498,3444,yes
20498,3632,yes
20498,2911,yes
20498,4014,not voting
20498,3445,yes
20498,4002,yes
20498,3183,not voting
20498,3455,yes
20498,3446,yes
20498,3456,yes
20498,3454,yes
20498,3185,absent
20498,3457,absent
20498,3458,yes
20498,3460,yes
20498,3459,yes
20498,4038,yes
20498,4039,not voting
20498,3174,yes
20498,4040,yes
20498,4041,yes
20498,3184,not voting
20498,4042,yes
20498,3461,yes
20498,3689,not voting
20498,3462,absent
20498,3463,yes
20498,3173,yes
20498,4043,absent
20498,4050,not voting
20498,3464,yes
20498,3230,not voting
20498,2923,yes
20498,3469,not voting
20498,3470,yes
20498,3471,yes
20498,4071,yes
20498,3472,yes
20498,3351,absent
20498,3473,yes
20498,3474,yes
20498,3475,yes
20498,3179,yes
20498,4060,yes
20498,3476,yes
20498,3477,yes
20498,4079,yes
20498,3186,yes
20498,3478,yes
20498,3479,yes
20498,3920,not voting
20498,3480,yes
20498,3163,yes
20498,3164,yes
20498,3165,yes
20498,3166,yes
20498,3167,yes
20498,4080,yes
20498,4097,not voting
20498,3168,yes
20498,3169,not voting
20498,3170,yes
20498,3171,not voting
20498,3172,yes
20498,4114,yes
20498,4115,not voting
20498,4121,yes
21014,3492,yes
21014,3447,yes
21014,3448,yes
21014,3444,absent
21014,3632,absent
21014,2911,yes
21014,4014,not voting
21014,3445,yes
21014,4002,yes
21014,3183,yes
21014,3455,yes
21014,3446,yes
21014,3456,yes
21014,3454,yes
21014,3185,yes
21014,3457,yes
21014,3458,yes
21014,3460,yes
21014,3459,yes
21014,4038,yes
21014,4039,not voting
21014,3174,yes
21014,4040,yes
21014,4041,yes
21014,3184,yes
21014,4042,yes
21014,3461,yes
21014,3689,yes
21014,3462,yes
21014,3463,yes
21014,3173,yes
21014,4043,yes
21014,4050,absent
21014,3464,yes
21014,3230,absent
21014,2923,yes
21014,3469,yes
21014,3470,not voting
21014,3538,yes
21014,3471,absent
21014,4071,yes
21014,3472,yes
21014,3351,absent
21014,3473,yes
21014,3474,yes
21014,3475,yes
21014,3179,absent
21014,3476,not voting
21014,3477,yes
21014,4079,no
21014,3186,yes
21014,3478,not voting
21014,3479,yes
21014,3920,not voting
21014,3480,not voting
21014,3163,abstain
21014,3164,yes
21014,3165,yes
21014,3166,yes
21014,3167,not voting
21014,4080,yes
21014,4097,yes
21014,3168,yes
21014,3169,yes
21014,3170,yes
21014,3171,yes
21014,3172,not voting
21014,4114,yes
21014,4115,abstain
21014,4121,yes
19736,3447,yes
19736,3448,yes
19736,3444,no
19736,3632,abstain
19736,2911,no
19736,4014,no
19736,3445,abstain
19736,4002,yes
19736,3183,abstain
19736,3455,abstain
19736,3446,abstain
19736,3456,abstain
19736,3454,absent
19736,3185,abstain
19736,3457,abstain
19736,3458,abstain
19736,3460,abstain
19736,3459,abstain
19736,4038,no
19736,4039,not voting
19736,3174,abstain
19736,4040,not voting
19736,4041,abstain
19736,3184,absent
19736,4042,abstain
19736,3461,no
19736,3689,abstain
19736,3462,absent
19736,3463,no
19736,3173,abstain
19736,4043,abstain
19736,4050,abstain
19736,3464,abstain
19736,3230,abstain
19736,2923,abstain
19736,3469,abstain
19736,3470,absent
19736,3471,absent
19736,4071,abstain
19736,3472,abstain
19736,3351,no
19736,3473,yes
19736,3474,abstain
19736,3475,abstain
19736,3179,abstain
19736,4060,no
19736,3476,abstain
19736,3477,absent
19736,4061,yes
19736,4079,absent
19736,3186,abstain
19736,3478,absent
19736,3479,abstain
19736,3920,yes
19736,3480,abstain
19736,3163,not voting
19736,3164,abstain
19736,3165,abstain
19736,3166,yes
19736,3167,abstain
19736,4080,yes
19736,4097,abstain
19736,3168,abstain
19736,3169,abstain
19736,3170,absent
19736,3171,yes
19736,3172,abstain
19736,4114,not voting
19736,4115,yes
19736,4121,absent
21282,3492,yes
21282,3447,yes
21282,3448,yes
21282,3444,yes
21282,3632,absent
21282,2911,yes
21282,4014,yes
21282,3445,yes
21282,4002,not voting
21282,3183,yes
21282,3455,yes
21282,3446,absent
21282,3456,yes
21282,3454,yes
21282,3185,yes
21282,3457,yes
21282,3458,not voting
21282,3460,yes
21282,3459,yes
21282,4038,yes
21282,4039,not voting
21282,3174,yes
21282,4040,not voting
21282,4041,yes
21282,3184,yes
21282,4042,abstain
21282,3461,yes
21282,3689,absent
21282,3462,absent
21282,3463,yes
21282,3173,absent
21282,4043,yes
21282,4050,yes
21282,3464,yes
21282,3230,yes
21282,2923,yes
21282,3469,yes
21282,3470,yes
21282,3471,yes
21282,4071,absent
21282,3472,yes
21282,3351,yes
21282,3473,yes
21282,3474,yes
21282,3475,yes
21282,3179,yes
21282,3538,yes
21282,3476,not voting
21282,3477,yes
21282,4079,yes
21282,3186,yes
21282,3478,yes
21282,3479,yes
21282,3920,yes
21282,3480,not voting
21282,3163,yes
21282,3164,yes
21282,3165,yes
21282,3166,abstain
21282,3167,yes
21282,4080,yes
21282,4097,yes
21282,3168,yes
21282,3169,not voting
21282,3170,yes
21282,3171,not voting
21282,3172,not voting
21282,4114,yes
21282,4115,not voting
21282,4121,yes
20779,3492,yes
20779,3447,yes
20779,3448,yes
20779,3444,yes
20779,3632,yes
20779,2911,absent
20779,4014,yes
20779,3445,yes
20779,4002,yes
20779,3183,yes
20779,3455,yes
20779,3446,yes
20779,3456,yes
20779,3454,yes
20779,3185,yes
20779,3457,yes
20779,3458,yes
20779,3460,yes
20779,3459,yes
20779,4038,yes
20779,4039,yes
20779,3174,not voting
20779,4040,not voting
20779,4041,yes
20779,3184,yes
20779,4042,yes
20779,3461,yes
20779,3689,yes
20779,3462,yes
20779,3463,yes
20779,3173,yes
20779,4043,yes
20779,4050,yes
20779,3464,yes
20779,3230,not voting
20779,2923,yes
20779,3469,yes
20779,3470,absent
20779,3538,yes
20779,3471,yes
20779,4071,yes
20779,3472,yes
20779,3351,yes
20779,3473,yes
20779,3474,yes
20779,3475,absent
20779,3179,yes
20779,3476,not voting
20779,3477,yes
20779,4079,yes
20779,3186,yes
20779,3478,yes
20779,3479,yes
20779,3920,not voting
20779,3480,yes
20779,3163,yes
20779,3164,yes
20779,3165,yes
20779,3166,yes
20779,3167,yes
20779,4080,yes
20779,4097,yes
20779,3168,yes
20779,3169,not voting
20779,3170,yes
20779,3171,yes
20779,3172,yes
20779,4114,yes
20779,4115,not voting
20779,4121,yes
18992,3447,yes
18992,3448,yes
18992,3444,no
18992,3632,absent
18992,2911,no
18992,4014,abstain
18992,3445,yes
18992,4002,absent
18992,3183,abstain
18992,3455,abstain
18992,3446,absent
18992,3456,yes
18992,3454,abstain
18992,3185,absent
18992,3457,abstain
18992,3458,abstain
18992,3460,yes
18992,3459,yes
18992,4038,no
18992,4039,yes
18992,3174,abstain
18992,4040,yes
18992,4041,absent
18992,3184,abstain
18992,4042,yes
18992,3461,yes
18992,3689,yes
18992,3462,yes
18992,3463,yes
18992,3173,yes
18992,4043,yes
18992,4050,absent
18992,3464,abstain
18992,3230,yes
18992,2923,abstain
18992,3469,yes
18992,3470,yes
18992,3471,no
18992,4071,not voting
18992,3472,yes
18992,3351,yes
18992,3473,yes
18992,3474,absent
18992,3475,abstain
18992,3179,absent
18992,4060,abstain
18992,3476,abstain
18992,3477,yes
18992,4061,yes
18992,4079,absent
18992,3186,abstain
18992,3478,yes
18992,3479,yes
18992,3920,absent
18992,3480,yes
18992,3163,yes
18992,3164,abstain
18992,3165,no
18992,3166,yes
18992,3167,yes
18992,4080,abstain
18992,4097,yes
18992,3168,yes
18992,3169,yes
18992,3170,abstain
18992,3171,yes
18992,3172,yes
18992,4114,yes
18992,4115,yes
18992,4121,no
18752,3445,yes
18752,3454,yes
18752,3458,yes
18752,3459,yes
18752,4040,yes
18752,3184,yes
18752,4042,yes
18752,3463,not voting
18752,4071,yes
18752,3474,yes
18752,3476,yes
18752,3477,yes
18752,3480,absent
18752,3164,yes
18752,3172,absent
18752,4115,yes
18752,3447,yes
18752,3448,yes
18752,3456,yes
18752,3457,yes
18752,3460,yes
18752,4041,yes
18752,3462,abstain
18752,4043,absent
18752,2923,yes
18752,3471,yes
18752,3475,no
18752,3179,yes
18752,4060,yes
18752,4061,yes
18752,3920,yes
18752,3165,yes
18752,4080,yes
18752,3168,yes
18752,3170,yes
18752,4014,yes
18752,3183,yes
18752,3473,yes
18752,4079,yes
18752,3186,absent
18752,3479,yes
18752,3163,yes
18752,3167,absent
18752,3169,yes
18752,3632,not voting
18752,2911,yes
18752,3185,absent
18752,3461,yes
18752,3173,yes
18752,4050,absent
18752,3464,yes
18752,3469,abstain
18752,3351,yes
18752,4097,yes
18752,3444,absent
18752,3446,yes
18752,3689,yes
18752,3230,not voting
18752,3470,abstain
18752,3171,no
18752,3455,yes
18752,4038,yes
18752,3174,abstain
18752,3472,yes
18752,4121,yes
18752,4002,absent
18752,4039,yes
18752,3478,yes
18752,3166,abstain
18752,4114,yes
19523,3447,yes
19523,3448,yes
19523,3444,no
19523,3632,abstain
19523,2911,no
19523,4014,abstain
19523,3445,no
19523,4002,abstain
19523,3183,no
19523,3455,abstain
19523,3446,no
19523,3456,abstain
19523,3454,no
19523,3185,not voting
19523,3457,abstain
19523,3458,abstain
19523,3460,abstain
19523,3459,abstain
19523,4038,no
19523,4039,not voting
19523,3174,abstain
19523,4040,abstain
19523,4041,abstain
19523,3184,no
19523,4042,abstain
19523,3461,abstain
19523,3689,no
19523,3462,absent
19523,3463,yes
19523,3173,abstain
19523,4043,yes
19523,4050,abstain
19523,3464,abstain
19523,3230,abstain
19523,2923,no
19523,3469,abstain
19523,3470,no
19523,3471,no
19523,4071,abstain
19523,3472,abstain
19523,3351,abstain
19523,3473,yes
19523,3474,abstain
19523,3475,abstain
19523,3179,abstain
19523,4060,no
19523,3476,no
19523,3477,abstain
19523,4061,abstain
19523,4079,yes
19523,3186,abstain
19523,3478,abstain
19523,3479,no
19523,3920,yes
19523,3480,abstain
19523,3163,yes
19523,3164,no
19523,3165,no
19523,3166,yes
19523,3167,no
19523,4080,abstain
19523,4097,abstain
19523,3168,no
19523,3169,abstain
19523,3170,abstain
19523,3171,yes
19523,3172,absent
19523,4114,absent
19523,4115,yes
19523,4121,abstain
18501,4042,abstain
18501,3463,yes
18501,4071,no
18501,3474,abstain
18501,3476,no
18501,3477,yes
18501,3163,yes
18501,3480,abstain
18501,3172,no
18501,4115,yes
18501,3447,yes
18501,3445,abstain
18501,3454,no
18501,3458,abstain
18501,3459,abstain
18501,4040,no
18501,3184,abstain
18501,3164,absent
18501,3167,absent
18501,3170,abstain
18501,3632,no
18501,2911,abstain
18501,3185,no
18501,3461,abstain
18501,3173,no
18501,4050,abstain
18501,3464,abstain
18501,3469,yes
18501,3351,abstain
18501,4097,abstain
18501,3444,no
18501,3446,abstain
18501,3689,not voting
18501,3230,abstain
18501,3470,absent
18501,3171,abstain
18501,3455,no
18501,4038,no
18501,3174,no
18501,3472,no
18501,4121,abstain
18501,4002,no
18501,4039,not voting
18501,3478,yes
18501,3166,no
18501,4114,abstain
18501,3448,no
18501,3456,yes
18501,3457,abstain
18501,3460,yes
18501,4041,abstain
18501,3462,no
18501,4043,yes
18501,2923,abstain
18501,3471,no
18501,3475,yes
18501,3179,no
18501,4060,absent
18501,4061,not voting
18501,3920,abstain
18501,3165,no
18501,4080,no
18501,3168,yes
18501,3169,yes
18501,4014,abstain
18501,3183,no
18501,3473,yes
18501,4079,yes
18501,3186,abstain
18501,3479,yes
16212,3445,yes
16212,3454,absent
16212,3458,yes
16212,3459,yes
16212,4040,yes
16212,3184,not voting
16212,4042,yes
16212,3463,not voting
16212,4071,yes
16212,3474,yes
16212,3476,yes
16212,3477,yes
16212,3480,yes
16212,3164,yes
16212,3172,absent
16212,4115,yes
16212,3447,yes
16212,3448,yes
16212,3456,absent
16212,3457,not voting
16212,3460,yes
16212,4041,yes
16212,3462,yes
16212,4043,abstain
16212,2923,yes
16212,3471,not voting
16212,3475,absent
16212,3179,yes
16212,4060,not voting
16212,4061,yes
16212,3920,yes
16212,3165,yes
16212,4080,yes
16212,3168,yes
16212,3170,yes
16212,4014,not voting
16212,3183,yes
16212,3473,yes
16212,4079,yes
16212,3186,absent
16212,3479,not voting
16212,3163,yes
16212,3167,yes
