vote_event:id,voter:id,option
9-3,"Pelc, Miloslav",for
9-4,"Pelc, Miloslav",for
9-5,"Pelc, Miloslav",for
9-6,"Pelc, Miloslav",for
9-7,"Pelc, Miloslav",for
9-8,"Pelc, Miloslav",for
9-9,"Pelc, Miloslav",for
9-10,"Pelc, Miloslav",for
9-11,"Pelc, Miloslav",for
9-12,"Pelc, Miloslav",for
9-13,"Pelc, Miloslav",for
9-14,"Pelc, Miloslav",for
9-15,"Pelc, Miloslav",for
9-16,"Pelc, Miloslav",for
9-17,"Pelc, Miloslav",for
9-18,"Pelc, Miloslav",for
9-19,"Pelc, Miloslav",for
9-20,"Pelc, Miloslav",for
9-21,"Pelc, Miloslav",for
9-22,"Pelc, Miloslav",for
9-23,"Pelc, Miloslav",for
9-24,"Pelc, Miloslav",for
9-25,"Pelc, Miloslav",for
9-26,"Pelc, Miloslav",for
9-27,"Pelc, Miloslav",not voting
9-28,"Pelc, Miloslav",against
9-29,"Pelc, Miloslav",for
9-30,"Pelc, Miloslav",for
9-31,"Pelc, Miloslav",for
9-32,"Pelc, Miloslav",for
9-33,"Pelc, Miloslav",for
9-34,"Pelc, Miloslav",for
9-35,"Pelc, Miloslav",for
9-36,"Pelc, Miloslav",for
9-37,"Pelc, Miloslav",for
9-38,"Pelc, Miloslav",for
10-1,"Pelc, Miloslav",absent
10-2,"Pelc, Miloslav",absent
10-3,"Pelc, Miloslav",absent
10-4,"Pelc, Miloslav",absent
10-5,"Pelc, Miloslav",absent
10-6,"Pelc, Miloslav",absent
10-7,"Pelc, Miloslav",absent
10-8,"Pelc, Miloslav",absent
10-9,"Pelc, Miloslav",absent
10-10,"Pelc, Miloslav",absent
10-11,"Pelc, Miloslav",absent
10-12,"Pelc, Miloslav",absent
10-13,"Pelc, Miloslav",absent
10-14,"Pelc, Miloslav",absent
10-15,"Pelc, Miloslav",absent
10-16,"Pelc, Miloslav",absent
11-1,"Pelc, Miloslav",not voting
11-2,"Pelc, Miloslav",for
11-3,"Pelc, Miloslav",for
11-4,"Pelc, Miloslav",for
11-5,"Pelc, Miloslav",for
11-6,"Pelc, Miloslav",for
11-7,"Pelc, Miloslav",for
11-8,"Pelc, Miloslav",for
11-9,"Pelc, Miloslav",for
11-10,"Pelc, Miloslav",for
11-11,"Pelc, Miloslav",abstain
11-12,"Pelc, Miloslav",for
11-13,"Pelc, Miloslav",for
11-14,"Pelc, Miloslav",for
11-15,"Pelc, Miloslav",for
11-16,"Pelc, Miloslav",for
8-1,"Øíha, Pavel",for
8-2,"Øíha, Pavel",for
8-3,"Øíha, Pavel",for
8-4,"Øíha, Pavel",for
8-5,"Øíha, Pavel",for
8-6,"Øíha, Pavel",for
8-7,"Øíha, Pavel",for
8-8,"Øíha, Pavel",for
8-9,"Øíha, Pavel",for
8-10,"Øíha, Pavel",for
8-11,"Øíha, Pavel",for
8-12,"Øíha, Pavel",for
8-13,"Øíha, Pavel",for
8-14,"Øíha, Pavel",for
8-15,"Øíha, Pavel",for
8-16,"Øíha, Pavel",for
8-17,"Øíha, Pavel",for
8-18,"Øíha, Pavel",for
8-19,"Øíha, Pavel",for
8-20,"Øíha, Pavel",for
8-21,"Øíha, Pavel",for
8-22,"Øíha, Pavel",for
8-23,"Øíha, Pavel",for
8-24,"Øíha, Pavel",for
8-25,"Øíha, Pavel",for
8-26,"Øíha, Pavel",for
8-27,"Øíha, Pavel",for
8-28,"Øíha, Pavel",for
8-29,"Øíha, Pavel",for
8-30,"Øíha, Pavel",for
8-31,"Øíha, Pavel",for
8-32,"Øíha, Pavel",abstain
8-33,"Øíha, Pavel",for
8-34,"Øíha, Pavel",for
8-35,"Øíha, Pavel",for
8-36,"Øíha, Pavel",for
8-37,"Øíha, Pavel",for
8-38,"Øíha, Pavel",for
8-39,"Øíha, Pavel",for
8-40,"Øíha, Pavel",for
8-41,"Øíha, Pavel",for
9-1,"Øíha, Pavel",for
9-2,"Øíha, Pavel",for
9-3,"Øíha, Pavel",for
9-4,"Øíha, Pavel",for
9-5,"Øíha, Pavel",for
9-6,"Øíha, Pavel",for
9-7,"Øíha, Pavel",for
9-8,"Øíha, Pavel",for
9-9,"Øíha, Pavel",for
9-10,"Øíha, Pavel",for
9-11,"Øíha, Pavel",for
9-12,"Øíha, Pavel",for
9-13,"Øíha, Pavel",for
9-14,"Øíha, Pavel",for
9-15,"Øíha, Pavel",for
9-16,"Øíha, Pavel",for
9-17,"Øíha, Pavel",for
9-18,"Øíha, Pavel",for
9-19,"Øíha, Pavel",for
9-20,"Øíha, Pavel",not voting
9-21,"Øíha, Pavel",for
9-22,"Øíha, Pavel",for
9-23,"Øíha, Pavel",for
9-24,"Øíha, Pavel",for
9-25,"Øíha, Pavel",for
9-26,"Øíha, Pavel",for
9-27,"Øíha, Pavel",abstain
9-28,"Øíha, Pavel",for
9-29,"Øíha, Pavel",for
9-30,"Øíha, Pavel",for
9-31,"Øíha, Pavel",for
9-32,"Øíha, Pavel",for
9-33,"Øíha, Pavel",for
9-34,"Øíha, Pavel",for
9-35,"Øíha, Pavel",for
9-36,"Øíha, Pavel",for
9-37,"Øíha, Pavel",for
9-38,"Øíha, Pavel",for
10-1,"Øíha, Pavel",for
10-2,"Øíha, Pavel",for
10-3,"Øíha, Pavel",for
10-4,"Øíha, Pavel",for
10-5,"Øíha, Pavel",for
10-6,"Øíha, Pavel",for
10-7,"Øíha, Pavel",abstain
10-8,"Øíha, Pavel",for
10-9,"Øíha, Pavel",for
10-10,"Øíha, Pavel",for
10-11,"Øíha, Pavel",for
10-12,"Øíha, Pavel",for
10-13,"Øíha, Pavel",for
10-14,"Øíha, Pavel",for
10-15,"Øíha, Pavel",for
10-16,"Øíha, Pavel",for
11-1,"Øíha, Pavel",for
11-2,"Øíha, Pavel",for
11-3,"Øíha, Pavel",for
11-4,"Øíha, Pavel",for
11-5,"Øíha, Pavel",for
11-6,"Øíha, Pavel",for
11-7,"Øíha, Pavel",abstain
11-8,"Øíha, Pavel",for
11-9,"Øíha, Pavel",for
11-10,"Øíha, Pavel",for
11-11,"Øíha, Pavel",abstain
11-12,"Øíha, Pavel",for
11-13,"Øíha, Pavel",for
11-14,"Øíha, Pavel",for
11-15,"Øíha, Pavel",for
11-16,"Øíha, Pavel",for
8-1,"Šimánek, Antonín",for
8-2,"Šimánek, Antonín",for
8-3,"Šimánek, Antonín",for
8-4,"Šimánek, Antonín",for
8-5,"Šimánek, Antonín",for
8-6,"Šimánek, Antonín",for
8-7,"Šimánek, Antonín",for
8-8,"Šimánek, Antonín",for
8-9,"Šimánek, Antonín",for
8-10,"Šimánek, Antonín",for
8-11,"Šimánek, Antonín",for
8-12,"Šimánek, Antonín",for
8-13,"Šimánek, Antonín",for
8-14,"Šimánek, Antonín",for
8-15,"Šimánek, Antonín",for
8-16,"Šimánek, Antonín",for
8-17,"Šimánek, Antonín",for
8-18,"Šimánek, Antonín",for
8-19,"Šimánek, Antonín",for
8-20,"Šimánek, Antonín",for
8-21,"Šimánek, Antonín",for
8-22,"Šimánek, Antonín",for
8-23,"Šimánek, Antonín",for
8-24,"Šimánek, Antonín",for
8-25,"Šimánek, Antonín",for
8-26,"Šimánek, Antonín",for
8-27,"Šimánek, Antonín",for
8-28,"Šimánek, Antonín",for
8-29,"Šimánek, Antonín",for
8-30,"Šimánek, Antonín",for
8-31,"Šimánek, Antonín",abstain
8-32,"Šimánek, Antonín",for
8-33,"Šimánek, Antonín",for
8-34,"Šimánek, Antonín",for
8-35,"Šimánek, Antonín",for
8-36,"Šimánek, Antonín",for
8-37,"Šimánek, Antonín",for
8-38,"Šimánek, Antonín",absent
8-39,"Šimánek, Antonín",for
8-40,"Šimánek, Antonín",for
8-41,"Šimánek, Antonín",for
9-1,"Šimánek, Antonín",for
9-2,"Šimánek, Antonín",for
9-3,"Šimánek, Antonín",for
9-4,"Šimánek, Antonín",for
9-5,"Šimánek, Antonín",for
9-6,"Šimánek, Antonín",for
9-7,"Šimánek, Antonín",abstain
9-8,"Šimánek, Antonín",for
9-9,"Šimánek, Antonín",for
9-10,"Šimánek, Antonín",for
9-11,"Šimánek, Antonín",for
9-12,"Šimánek, Antonín",for
9-13,"Šimánek, Antonín",for
9-14,"Šimánek, Antonín",for
9-15,"Šimánek, Antonín",for
9-16,"Šimánek, Antonín",for
9-17,"Šimánek, Antonín",for
9-18,"Šimánek, Antonín",for
9-19,"Šimánek, Antonín",for
9-20,"Šimánek, Antonín",for
9-21,"Šimánek, Antonín",for
9-22,"Šimánek, Antonín",for
9-23,"Šimánek, Antonín",for
9-24,"Šimánek, Antonín",for
9-25,"Šimánek, Antonín",for
9-26,"Šimánek, Antonín",for
9-27,"Šimánek, Antonín",for
9-28,"Šimánek, Antonín",for
9-29,"Šimánek, Antonín",for
9-30,"Šimánek, Antonín",for
9-31,"Šimánek, Antonín",for
9-32,"Šimánek, Antonín",for
9-33,"Šimánek, Antonín",for
9-34,"Šimánek, Antonín",for
9-35,"Šimánek, Antonín",for
9-36,"Šimánek, Antonín",for
9-37,"Šimánek, Antonín",for
9-38,"Šimánek, Antonín",for
10-1,"Šimánek, Antonín",for
10-2,"Šimánek, Antonín",for
10-3,"Šimánek, Antonín",for
10-4,"Šimánek, Antonín",for
10-5,"Šimánek, Antonín",for
10-6,"Šimánek, Antonín",abstain
10-7,"Šimánek, Antonín",for
10-8,"Šimánek, Antonín",for
10-9,"Šimánek, Antonín",for
10-10,"Šimánek, Antonín",for
10-11,"Šimánek, Antonín",for
10-12,"Šimánek, Antonín",for
10-13,"Šimánek, Antonín",for
10-14,"Šimánek, Antonín",for
10-15,"Šimánek, Antonín",for
10-16,"Šimánek, Antonín",for
11-1,"Šimánek, Antonín",for
11-2,"Šimánek, Antonín",for
11-3,"Šimánek, Antonín",for
11-4,"Šimánek, Antonín",for
11-5,"Šimánek, Antonín",for
11-6,"Šimánek, Antonín",for
11-7,"Šimánek, Antonín",for
11-8,"Šimánek, Antonín",for
11-9,"Šimánek, Antonín",for
11-10,"Šimánek, Antonín",for
11-11,"Šimánek, Antonín",for
11-12,"Šimánek, Antonín",for
11-13,"Šimánek, Antonín",for
11-14,"Šimánek, Antonín",for
11-15,"Šimánek, Antonín",for
11-16,"Šimánek, Antonín",for
8-1,"Šnajdr, Radek",absent
8-2,"Šnajdr, Radek",absent
8-3,"Šnajdr, Radek",absent
8-4,"Šnajdr, Radek",absent
8-5,"Šnajdr, Radek",absent
8-6,"Šnajdr, Radek",absent
8-7,"Šnajdr, Radek",absent
8-8,"Šnajdr, Radek",absent
8-9,"Šnajdr, Radek",absent
8-10,"Šnajdr, Radek",absent
8-11,"Šnajdr, Radek",absent
8-12,"Šnajdr, Radek",absent
8-13,"Šnajdr, Radek",absent
8-14,"Šnajdr, Radek",absent
8-15,"Šnajdr, Radek",absent
8-16,"Šnajdr, Radek",absent
8-17,"Šnajdr, Radek",absent
8-18,"Šnajdr, Radek",absent
8-19,"Šnajdr, Radek",absent
8-20,"Šnajdr, Radek",absent
8-21,"Šnajdr, Radek",absent
8-22,"Šnajdr, Radek",absent
8-23,"Šnajdr, Radek",absent
8-24,"Šnajdr, Radek",absent
8-25,"Šnajdr, Radek",absent
8-26,"Šnajdr, Radek",absent
8-27,"Šnajdr, Radek",absent
8-28,"Šnajdr, Radek",absent
8-29,"Šnajdr, Radek",absent
8-30,"Šnajdr, Radek",absent
8-31,"Šnajdr, Radek",absent
8-32,"Šnajdr, Radek",absent
8-33,"Šnajdr, Radek",absent
8-34,"Šnajdr, Radek",absent
8-35,"Šnajdr, Radek",absent
8-36,"Šnajdr, Radek",absent
8-37,"Šnajdr, Radek",absent
8-38,"Šnajdr, Radek",absent
8-39,"Šnajdr, Radek",absent
8-40,"Šnajdr, Radek",absent
8-41,"Šnajdr, Radek",absent
9-1,"Šnajdr, Radek",for
9-2,"Šnajdr, Radek",for
9-3,"Šnajdr, Radek",for
9-4,"Šnajdr, Radek",for
9-5,"Šnajdr, Radek",for
9-6,"Šnajdr, Radek",for
9-7,"Šnajdr, Radek",for
9-8,"Šnajdr, Radek",for
9-9,"Šnajdr, Radek",abstain
9-10,"Šnajdr, Radek",for
9-11,"Šnajdr, Radek",for
9-12,"Šnajdr, Radek",for
9-13,"Šnajdr, Radek",for
9-14,"Šnajdr, Radek",for
9-15,"Šnajdr, Radek",for
9-16,"Šnajdr, Radek",for
9-17,"Šnajdr, Radek",for
9-18,"Šnajdr, Radek",for
9-19,"Šnajdr, Radek",for
9-20,"Šnajdr, Radek",for
9-21,"Šnajdr, Radek",for
9-22,"Šnajdr, Radek",for
9-23,"Šnajdr, Radek",for
9-24,"Šnajdr, Radek",for
9-25,"Šnajdr, Radek",for
9-26,"Šnajdr, Radek",for
9-27,"Šnajdr, Radek",not voting
9-28,"Šnajdr, Radek",for
9-29,"Šnajdr, Radek",for
9-30,"Šnajdr, Radek",for
9-31,"Šnajdr, Radek",for
9-32,"Šnajdr, Radek",for
9-33,"Šnajdr, Radek",for
9-34,"Šnajdr, Radek",for
9-35,"Šnajdr, Radek",for
9-36,"Šnajdr, Radek",for
9-37,"Šnajdr, Radek",for
9-38,"Šnajdr, Radek",for
10-1,"Šnajdr, Radek",for
10-2,"Šnajdr, Radek",for
10-3,"Šnajdr, Radek",for
10-4,"Šnajdr, Radek",for
10-5,"Šnajdr, Radek",for
10-6,"Šnajdr, Radek",for
10-7,"Šnajdr, Radek",abstain
10-8,"Šnajdr, Radek",for
10-9,"Šnajdr, Radek",for
10-10,"Šnajdr, Radek",for
10-11,"Šnajdr, Radek",for
10-12,"Šnajdr, Radek",for
10-13,"Šnajdr, Radek",for
10-14,"Šnajdr, Radek",for
10-15,"Šnajdr, Radek",abstain
10-16,"Šnajdr, Radek",for
11-1,"Šnajdr, Radek",for
11-2,"Šnajdr, Radek",for
11-3,"Šnajdr, Radek",for
11-4,"Šnajdr, Radek",for
11-5,"Šnajdr, Radek",for
11-6,"Šnajdr, Radek",for
11-7,"Šnajdr, Radek",abstain
11-8,"Šnajdr, Radek",for
11-9,"Šnajdr, Radek",for
11-10,"Šnajdr, Radek",for
11-11,"Šnajdr, Radek",abstain
11-12,"Šnajdr, Radek",for
11-13,"Šnajdr, Radek",for
11-14,"Šnajdr, Radek",abstain
11-15,"Šnajdr, Radek",for
11-16,"Šnajdr, Radek",for
8-1,"Tobrman, Oldøich",for
8-2,"Tobrman, Oldøich",for
8-3,"Tobrman, Oldøich",for
8-4,"Tobrman, Oldøich",for
8-5,"Tobrman, Oldøich",for
8-6,"Tobrman, Oldøich",for
8-7,"Tobrman, Oldøich",for
8-8,"Tobrman, Oldøich",for
8-9,"Tobrman, Oldøich",for
8-10,"Tobrman, Oldøich",for
8-11,"Tobrman, Oldøich",for
8-12,"Tobrman, Oldøich",for
8-13,"Tobrman, Oldøich",for
8-14,"Tobrman, Oldøich",for
8-15,"Tobrman, Oldøich",for
8-16,"Tobrman, Oldøich",for
8-17,"Tobrman, Oldøich",abstain
8-18,"Tobrman, Oldøich",for
8-19,"Tobrman, Oldøich",for
8-20,"Tobrman, Oldøich",for
8-21,"Tobrman, Oldøich",for
8-22,"Tobrman, Oldøich",for
8-23,"Tobrman, Oldøich",for
8-24,"Tobrman, Oldøich",for
8-25,"Tobrman, Oldøich",for
8-26,"Tobrman, Oldøich",for
8-27,"Tobrman, Oldøich",for
8-28,"Tobrman, Oldøich",for
8-29,"Tobrman, Oldøich",for
8-30,"Tobrman, Oldøich",for
8-31,"Tobrman, Oldøich",for
8-32,"Tobrman, Oldøich",abstain
8-33,"Tobrman, Oldøich",for
8-34,"Tobrman, Oldøich",for
8-35,"Tobrman, Oldøich",for
8-36,"Tobrman, Oldøich",for
8-37,"Tobrman, Oldøich",abstain
8-38,"Tobrman, Oldøich",for
8-39,"Tobrman, Oldøich",for
8-40,"Tobrman, Oldøich",abstain
8-41,"Tobrman, Oldøich",abstain
9-1,"Tobrman, Oldøich",for
9-2,"Tobrman, Oldøich",for
9-3,"Tobrman, Oldøich",for
9-4,"Tobrman, Oldøich",for
9-5,"Tobrman, Oldøich",for
9-6,"Tobrman, Oldøich",for
9-7,"Tobrman, Oldøich",for
9-8,"Tobrman, Oldøich",for
9-9,"Tobrman, Oldøich",abstain
9-10,"Tobrman, Oldøich",for
9-11,"Tobrman, Oldøich",for
9-12,"Tobrman, Oldøich",for
9-13,"Tobrman, Oldøich",for
9-14,"Tobrman, Oldøich",for
9-15,"Tobrman, Oldøich",for
9-16,"Tobrman, Oldøich",for
9-17,"Tobrman, Oldøich",for
9-18,"Tobrman, Oldøich",for
9-19,"Tobrman, Oldøich",for
9-20,"Tobrman, Oldøich",for
9-21,"Tobrman, Oldøich",for
9-22,"Tobrman, Oldøich",for
9-23,"Tobrman, Oldøich",for
9-24,"Tobrman, Oldøich",for
9-25,"Tobrman, Oldøich",for
9-26,"Tobrman, Oldøich",for
9-27,"Tobrman, Oldøich",not voting
9-28,"Tobrman, Oldøich",against
9-29,"Tobrman, Oldøich",for
9-30,"Tobrman, Oldøich",for
9-31,"Tobrman, Oldøich",for
9-32,"Tobrman, Oldøich",for
9-33,"Tobrman, Oldøich",for
9-34,"Tobrman, Oldøich",for
9-35,"Tobrman, Oldøich",for
9-36,"Tobrman, Oldøich",for
9-37,"Tobrman, Oldøich",for
9-38,"Tobrman, Oldøich",for
10-1,"Tobrman, Oldøich",for
10-2,"Tobrman, Oldøich",abstain
10-3,"Tobrman, Oldøich",for
10-4,"Tobrman, Oldøich",for
10-5,"Tobrman, Oldøich",for
10-6,"Tobrman, Oldøich",for
10-7,"Tobrman, Oldøich",against
10-8,"Tobrman, Oldøich",for
10-9,"Tobrman, Oldøich",for
10-10,"Tobrman, Oldøich",for
10-11,"Tobrman, Oldøich",for
10-12,"Tobrman, Oldøich",for
10-13,"Tobrman, Oldøich",for
10-14,"Tobrman, Oldøich",for
10-15,"Tobrman, Oldøich",abstain
10-16,"Tobrman, Oldøich",for
11-1,"Tobrman, Oldøich",for
11-2,"Tobrman, Oldøich",for
11-3,"Tobrman, Oldøich",for
11-4,"Tobrman, Oldøich",for
11-5,"Tobrman, Oldøich",for
11-6,"Tobrman, Oldøich",for
11-7,"Tobrman, Oldøich",for
11-8,"Tobrman, Oldøich",for
11-9,"Tobrman, Oldøich",for
11-10,"Tobrman, Oldøich",for
11-11,"Tobrman, Oldøich",abstain
11-12,"Tobrman, Oldøich",for
11-13,"Tobrman, Oldøich",for
11-14,"Tobrman, Oldøich",for
11-15,"Tobrman, Oldøich",for
11-16,"Tobrman, Oldøich",for
8-1,"Tøešòák, Petr",for
8-2,"Tøešòák, Petr",for
8-3,"Tøešòák, Petr",for
8-4,"Tøešòák, Petr",for
8-5,"Tøešòák, Petr",for
8-6,"Tøešòák, Petr",for
8-7,"Tøešòák, Petr",for
8-8,"Tøešòák, Petr",for
8-9,"Tøešòák, Petr",for
8-10,"Tøešòák, Petr",for
8-11,"Tøešòák, Petr",for
8-12,"Tøešòák, Petr",for
8-13,"Tøešòák, Petr",for
8-14,"Tøešòák, Petr",for
8-15,"Tøešòák, Petr",for
8-16,"Tøešòák, Petr",for
8-17,"Tøešòák, Petr",for
8-18,"Tøešòák, Petr",for
8-19,"Tøešòák, Petr",for
8-20,"Tøešòák, Petr",for
8-21,"Tøešòák, Petr",for
8-22,"Tøešòák, Petr",for
8-23,"Tøešòák, Petr",for
8-24,"Tøešòák, Petr",for
8-25,"Tøešòák, Petr",for
8-26,"Tøešòák, Petr",for
8-27,"Tøešòák, Petr",for
8-28,"Tøešòák, Petr",for
8-29,"Tøešòák, Petr",for
8-30,"Tøešòák, Petr",for
8-31,"Tøešòák, Petr",for
8-32,"Tøešòák, Petr",for
8-33,"Tøešòák, Petr",for
8-34,"Tøešòák, Petr",for
8-35,"Tøešòák, Petr",for
8-36,"Tøešòák, Petr",for
8-37,"Tøešòák, Petr",for
8-38,"Tøešòák, Petr",for
8-39,"Tøešòák, Petr",for
8-40,"Tøešòák, Petr",for
8-41,"Tøešòák, Petr",not voting
9-1,"Tøešòák, Petr",for
9-2,"Tøešòák, Petr",for
9-3,"Tøešòák, Petr",for
9-4,"Tøešòák, Petr",for
9-5,"Tøešòák, Petr",for
9-6,"Tøešòák, Petr",for
9-7,"Tøešòák, Petr",for
9-8,"Tøešòák, Petr",for
9-9,"Tøešòák, Petr",for
9-10,"Tøešòák, Petr",for
9-11,"Tøešòák, Petr",for
9-12,"Tøešòák, Petr",for
9-13,"Tøešòák, Petr",for
9-14,"Tøešòák, Petr",for
9-15,"Tøešòák, Petr",for
9-16,"Tøešòák, Petr",for
9-17,"Tøešòák, Petr",for
9-18,"Tøešòák, Petr",for
9-19,"Tøešòák, Petr",for
9-20,"Tøešòák, Petr",for
9-21,"Tøešòák, Petr",for
9-22,"Tøešòák, Petr",for
9-23,"Tøešòák, Petr",for
9-24,"Tøešòák, Petr",for
9-25,"Tøešòák, Petr",for
9-26,"Tøešòák, Petr",for
9-27,"Tøešòák, Petr",for
9-28,"Tøešòák, Petr",for
9-29,"Tøešòák, Petr",for
9-30,"Tøešòák, Petr",for
9-31,"Tøešòák, Petr",for
9-32,"Tøešòák, Petr",for
9-33,"Tøešòák, Petr",for
9-34,"Tøešòák, Petr",for
9-35,"Tøešòák, Petr",for
9-36,"Tøešòák, Petr",for
9-37,"Tøešòák, Petr",for
9-38,"Tøešòák, Petr",for
10-1,"Tøešòák, Petr",for
10-2,"Tøešòák, Petr",for
10-3,"Tøešòák, Petr",for
10-4,"Tøešòák, Petr",for
10-5,"Tøešòák, Petr",for
10-6,"Tøešòák, Petr",for
10-7,"Tøešòák, Petr",for
10-8,"Tøešòák, Petr",for
10-9,"Tøešòák, Petr",for
10-10,"Tøešòák, Petr",for
10-11,"Tøešòák, Petr",for
10-12,"Tøešòák, Petr",for
10-13,"Tøešòák, Petr",for
10-14,"Tøešòák, Petr",for
10-15,"Tøešòák, Petr",for
10-16,"Tøešòák, Petr",for
11-1,"Tøešòák, Petr",for
11-2,"Tøešòák, Petr",for
11-3,"Tøešòák, Petr",for
11-4,"Tøešòák, Petr",for
11-5,"Tøešòák, Petr",for
11-6,"Tøešòák, Petr",for
11-7,"Tøešòák, Petr",for
11-8,"Tøešòák, Petr",for
11-9,"Tøešòák, Petr",for
11-10,"Tøešòák, Petr",for
11-11,"Tøešòák, Petr",for
11-12,"Tøešòák, Petr",for
11-13,"Tøešòák, Petr",for
11-14,"Tøešòák, Petr",for
11-15,"Tøešòák, Petr",for
11-16,"Tøešòák, Petr",for
8-1,"Tøešòák, Zdenìk",for
8-2,"Tøešòák, Zdenìk",not voting
8-3,"Tøešòák, Zdenìk",for
8-4,"Tøešòák, Zdenìk",for
8-5,"Tøešòák, Zdenìk",for
8-6,"Tøešòák, Zdenìk",for
8-7,"Tøešòák, Zdenìk",for
8-8,"Tøešòák, Zdenìk",for
8-9,"Tøešòák, Zdenìk",for
8-10,"Tøešòák, Zdenìk",for
8-11,"Tøešòák, Zdenìk",for
8-12,"Tøešòák, Zdenìk",for
8-13,"Tøešòák, Zdenìk",for
8-14,"Tøešòák, Zdenìk",for
8-15,"Tøešòák, Zdenìk",for
8-16,"Tøešòák, Zdenìk",for
8-17,"Tøešòák, Zdenìk",for
8-18,"Tøešòák, Zdenìk",for
8-19,"Tøešòák, Zdenìk",for
8-20,"Tøešòák, Zdenìk",for
8-21,"Tøešòák, Zdenìk",for
8-22,"Tøešòák, Zdenìk",for
8-23,"Tøešòák, Zdenìk",for
8-24,"Tøešòák, Zdenìk",for
8-25,"Tøešòák, Zdenìk",for
8-26,"Tøešòák, Zdenìk",for
8-27,"Tøešòák, Zdenìk",for
8-28,"Tøešòák, Zdenìk",for
8-29,"Tøešòák, Zdenìk",for
8-30,"Tøešòák, Zdenìk",for
8-31,"Tøešòák, Zdenìk",for
8-32,"Tøešòák, Zdenìk",for
8-33,"Tøešòák, Zdenìk",for
8-34,"Tøešòák, Zdenìk",for
8-35,"Tøešòák, Zdenìk",for
8-36,"Tøešòák, Zdenìk",for
8-37,"Tøešòák, Zdenìk",for
8-38,"Tøešòák, Zdenìk",for
8-39,"Tøešòák, Zdenìk",for
8-40,"Tøešòák, Zdenìk",for
8-41,"Tøešòák, Zdenìk",for
9-1,"Tøešòák, Zdenìk",for
9-2,"Tøešòák, Zdenìk",for
9-3,"Tøešòák, Zdenìk",for
9-4,"Tøešòák, Zdenìk",for
9-5,"Tøešòák, Zdenìk",for
9-6,"Tøešòák, Zdenìk",for
9-7,"Tøešòák, Zdenìk",for
9-8,"Tøešòák, Zdenìk",for
9-9,"Tøešòák, Zdenìk",for
9-10,"Tøešòák, Zdenìk",for
9-11,"Tøešòák, Zdenìk",for
9-12,"Tøešòák, Zdenìk",for
9-13,"Tøešòák, Zdenìk",for
9-14,"Tøešòák, Zdenìk",for
9-15,"Tøešòák, Zdenìk",for
9-16,"Tøešòák, Zdenìk",for
9-17,"Tøešòák, Zdenìk",for
9-18,"Tøešòák, Zdenìk",for
9-19,"Tøešòák, Zdenìk",for
9-20,"Tøešòák, Zdenìk",for
9-21,"Tøešòák, Zdenìk",for
9-22,"Tøešòák, Zdenìk",for
9-23,"Tøešòák, Zdenìk",for
9-24,"Tøešòák, Zdenìk",for
9-25,"Tøešòák, Zdenìk",for
9-26,"Tøešòák, Zdenìk",for
9-27,"Tøešòák, Zdenìk",for
9-28,"Tøešòák, Zdenìk",for
9-29,"Tøešòák, Zdenìk",for
9-30,"Tøešòák, Zdenìk",for
9-31,"Tøešòák, Zdenìk",for
9-32,"Tøešòák, Zdenìk",for
9-33,"Tøešòák, Zdenìk",for
9-34,"Tøešòák, Zdenìk",for
9-35,"Tøešòák, Zdenìk",for
9-36,"Tøešòák, Zdenìk",for
9-37,"Tøešòák, Zdenìk",for
9-38,"Tøešòák, Zdenìk",for
10-1,"Tøešòák, Zdenìk",for
10-2,"Tøešòák, Zdenìk",for
10-3,"Tøešòák, Zdenìk",for
10-4,"Tøešòák, Zdenìk",for
10-5,"Tøešòák, Zdenìk",for
10-6,"Tøešòák, Zdenìk",for
10-7,"Tøešòák, Zdenìk",for
10-8,"Tøešòák, Zdenìk",for
10-9,"Tøešòák, Zdenìk",for
10-10,"Tøešòák, Zdenìk",for
10-11,"Tøešòák, Zdenìk",for
10-12,"Tøešòák, Zdenìk",for
10-13,"Tøešòák, Zdenìk",for
10-14,"Tøešòák, Zdenìk",for
10-15,"Tøešòák, Zdenìk",for
10-16,"Tøešòák, Zdenìk",for
11-1,"Tøešòák, Zdenìk",for
11-2,"Tøešòák, Zdenìk",for
11-3,"Tøešòák, Zdenìk",for
11-4,"Tøešòák, Zdenìk",for
11-5,"Tøešòák, Zdenìk",for
11-6,"Tøešòák, Zdenìk",for
11-7,"Tøešòák, Zdenìk",for
11-8,"Tøešòák, Zdenìk",for
11-9,"Tøešòák, Zdenìk",for
11-10,"Tøešòák, Zdenìk",for
11-11,"Tøešòák, Zdenìk",for
11-12,"Tøešòák, Zdenìk",for
11-13,"Tøešòák, Zdenìk",for
11-14,"Tøešòák, Zdenìk",for
11-15,"Tøešòák, Zdenìk",for
11-16,"Tøešòák, Zdenìk",for
