id,legislative_session:number,start_date,item:title,item:number,motion:title,
18001,18,2014-03-31,program,1,hlasování o programu,
18002,18,2014-03-31,KONTROLA PLNĚNÍ USNESENÍ 15. A 16. ZASEDÁNÍ,2,"Kdo souhlasí, abychom vzali informaci o kontrole plnění usnesení 15. a 16. zasedání na vědomí",
18003,18,2014-03-31,ÚČETNÍ ZÁVĚRKA VČ. VÝSLEDKU HOSPODAŘENÍ ZA ROK 2013 A ZÁVĚREČNÝ ÚČET ROKU 2013,3,Kdo souhlasí s účetní závěrkou vč. výsledku hospodaření za rok 2013 a závěrečným účtem obce Braškov za rok 2013 včetně zprávy o výsledku přezkoumání hospodaření obce bez výhrady?,
18004,18,2014-03-31,ZMĚNA ROZPOČTU NA ROK 2014,4,Kdo souhlasí se schválením změny rozpočtu na rok 2014?,
18005,18,2014-03-31,ZPRÁVA O HOSPODAŘENÍ OBCE K 28.2.2014,5,"Kdo souhlasí, abychom vzali zprávu o hospodaření obce k 28.2.2014 na vědomí?",
18006,18,2014-03-31,PROGRAM VÝSTAVBY,6,Kdo souhlasí se schválením předložené aktualizace Programu výstavby?,
18007,18,2014-03-31,HŘBITOV MALÉ PŘÍTOČNO,7,Kdo souhlasí s předloženým návrhem rozpočtu na r. 2014?,
18008,18,2014-03-31,SOUHLAS S PODÁNÍM ŽÁDOSTÍ O DOTACE NA AKCE Z ROP A SFŽP,8,Kdo souhlasí se schválením uvedených žádostí o dotace,
18009,18,2014-03-31,EVROPSKÉ VOLBY,9,"Kdo souhlasí, abychom vzali informaci na vědomí",
18010,18,2014-03-31,různé,10,Kdo souhlasí se stanoviskem obce ke Strategii udržitelného rozvoje?,
18011,18,2014-03-31,různé,10,Kdo souhlasí s uzavřením předložené smlouvy a přijetím nabídky - NABÍDKA NA ZPRACOVÁNÍ DOKUMENTACE NA BRAŠKOVSKÝ POTOK. RYBNÍK A STUDÁNKU,
18012,18,2014-03-31,různé,10,"Kdo souhlasí, abychom zajistili zabezpečení objektu podle cenových nabídke p. Jenčíka a firmy Univers",
18013,18,2014-03-31,různé,10,Kdo souhlasí s uzavřením smlouvy s ing. Wiesnerem a s firmou WITERO na uvedené tituly?,
18014,18,2014-03-31,různé,10,Kdo souhlasí s předloženou nabídkou paní Novotné na Obnovu rostlinných struktur,
18015,18,2014-03-31,různé,10,"Kdo souhlasí s tím, abychom v případě dohody odkoupili 3500 m2 za navržených 100.— Kč?",
18016,18,2014-03-31,různé,10,kdo souhlasí s uzavřením dodatku č. 2 smlouvy s firmou Konprax,
18017,18,2014-03-31,různé,10,"Kdo souhlasí s tím, abychom uzavřeli smlouvy o dílo s ing. Křižákem na silnici U Dubu a Akátová?",
18018,18,2014-03-31,různé,10,Kdo souhlasí s odkupem veřejného prostranství před Jednotou za 100.— Kč/m2?,
18019,18,2014-03-31,usnesení a závěr,11,Kdo souhlasí s navrženým usnesením?,
19001,19,2014-05-05,SCHVÁLENÍ VÝSLEDKU VÝBĚROVÉHO ŘÍZENÍ NA AKCI „VÍTEJTE V BRÁŠKOVĚ - PODPORA A ROZVOJ CESTOVNÍHO RUCHU V OBCI BRAŠKOV A SOUHLAS S UZAVŘENÍM SMLOUVY S VYBRANÝM ZHOTOVITELEM,2,"Kdo souhlasí, s výsledkem výběrového řízení na zhotovitele a s uzavřením smlouvy ?",
19002,19,2014-05-05,SOUHLAS S AKTUALIZOVANÝM ZÁMĚREM NA SMĚNU POZEMKŮ P.Č.. 245/1. 245/4. 245/14 a 245/18 ZA POZEMEK P.Č. 324 BEZ NÁROKU OBCE NA FINANČNÍ VYROVNÁNÍ OD S.P. LESY ČR,3,Kdo souhlasí s uzavřením směnné smlouvy bez nároku obce na finanční vyrovnání od s.p. LESY ČR?,
19003,19,2014-05-05,usnesení a závěr,4,Kdo souhlasí s navrženým usnesením?,
20001,20,2014-06-30,program,1,hlasování o programu,
20002,20,2014-06-30,KONTROLA PLNĚNÍ USNESENÍ 17. A 18. ZASEDÁNÍ,2,"Kdo souhlasí, abychom vzali informaci o kontrole plnění usnesení 17. a 18. zasedání na vědomí?",
20003,20,2014-06-30,ZPRÁVA O HOSPODAŘENÍ OBCE K 31.5.2014,3,"Kdo souhlasí, abychom vzali zprávu o hospodaření obce k 31.5.2014 na vědomí",
20004,20,2014-06-30,ZMĚNA ROZPOČTU OBCE Č. 3,4,Kdo souhlasí se schválením změny rozpočtu obce č. 3,
20005,20,2014-06-30,PROGRAM VÝSTAVBY,5,Kdo souhlasí se schválením předložené aktualizace Programu výstavby,
20006,20,2014-06-30,STANOVENÍ POČTU ČLENŮ ZASTUPITELSTAVA PRO OBDOBÍ 2014-2018,6,"Kdo souhlasí, aby zastupitelstvo obce pro příští volební období mělo 15 členů?",
20007,20,2014-06-30,různé,7,Kdo souhlasí s výběrem zhotovitele na akci „Chodník - Toskánka' firmou SILNICE TS s.r.o. Voznice?,
20008,20,2014-06-30,různé,7,"Kdo souhlasí s výběrem projektanta Projekce dopravní Filip s.r.o. Roudnice nad Labem na akci „Komunikace pro pěší Braškov, Valdek - Velká Dobrá",
20009,20,2014-06-30,různé,7,Kdo souhlasí s výběrem ing. Tomáše Hlavatého na administraci projektů „Nové výsadby izolační zeleně v Bráškově a obnova cesty z Bráškova do Kyšic' a „Úprava veřejných prostranství v obci Braškov - projekt nových výsadeb veřejné zeleně,
20010,20,2014-06-30,různé,7,Kdo nesouhlasí s přijetím nabídky ing. Čermákové na odkup pozemků?,
20011,20,2014-06-30,různé,7,"Kdo souhlasí s poskytnutím příspěvku na nadační festival Valdecký háj ve výši 50.000,- Kč",
20012,20,2014-06-30,různé,7,"Kdo souhlasí s s uzavřením smlouvy o dotaci s Regionální radou regionu soudržnosti Střední Čechy o poskytnutí dotace ve výši 6.214.676,36 Kč a schvaluje vyčlenění peněžní částky ve výši 1.559.379,10 Kč na spolufinancování projektu",
20013,20,2014-06-30,různé,7,"Kdo souhlasí s s prodejem části pozemku č. 258/17 o výměře cca 12 m2 firmě ČEZ po oddělení pod trafostanicí za 250,- Kč/m2?",
20014,20,2014-06-30,různé,7,"Kdo souhlasí s odkoupením prodejny na Bráškově od JEDNOTY do 3,5 mil. Kč?",
20015,20,2014-06-30,různé,7,Kdo souhlasí s výběrem zhotovitele firmou TAROS TSK s.r.o. na akci „Galerie pod širým nebem'?,
20016,20,2014-06-30,různé,7,"Kdo souhlasí s výběrem firmy M-FINANCE s.r.o., a uzavřením dílčí mandátní smlouvy na výběrové řízení na zhotovitele na akci „Výtvarná dílna pro děti a dospělé?",
20017,20,2014-06-30,různé,7,"Kdo souhlasí s uzavřením dílčí mandátní smlouvy s firmou M-Finance s.r.o. , na provedení výběrového řízení na zhotovitele akce „Stavební úpravy a rozšíření kapacity MŠ Braškov'?",
20018,20,2014-06-30,různé,7,Kdo souhlasí s výběrem administrátora ing. Markétou Landovou Ph.D. na akci „Stavební úpravy a rozšíření kapacity MŠ Braškov?,
20019,20,2014-06-30,různé,7,Kdo souhlasí se směnou pozemků na chodník Valdek - Velká Dobrá s manželi Brejníkovými,
20020,20,2014-06-30,různé,7,Kdo souhlasí s případným navýšením finanční spoluúčasti obce na financování akce „Výtvarná dílna pro děti a dospělé'?,
20021,20,2014-06-30,různé,7,"Kdo souhlasí s tím, aby obec jednala o překlenovacím úvěru s bankami do úvěrového rámce 20 mil. Kč?",
20022,20,2014-06-30,různé,7,Kdo souhlasí se zpracováním dokumentace na rekonstrukci hřbitova v M . Přítočně?,
20023,20,2014-06-30,usnesení a závěr,9,Kdo souhlasí s navrženým usnesením?,
21001,21,2014-07-28,program,1,hlasování o programu,
21002,21,2014-07-28,KONTROLA PLNĚNÍ USNESENÍ 19. ZASEDÁNÍ,2,"Kdo souhlasí, abychom vzali informaci o kontrole plnění usnesení 19. zasedání na vědomí?",
21003,21,2014-07-28,ZPRÁVA Q HOSPODAŘENÍ OBCE K 30.6.2014,3,"Kdo souhlasí, abychom vzali zprávu o hospodaření obce k 30.6.2014 na vědomí?",
21004,21,2014-07-28,ODKUP STÁVAJÍCÍ PRODEJNY S.D. JEDNOTA,4,Kdo souhlasí s odkupem stávající prodejny Jednoty a uzavřením kupní smlouvy?,
21005,21,2014-07-28,ZMĚNA ÚZEMNĚ PLÁNOVACÍ DOKUMENTACE -STABILIZACE ROZSAHU ASTAVĚNÉ ČÁSTI ÚZEMÍ A POSÍLENÍ ENVIROMENTÁLNÍCH FUNKCÍ KRAJINY V CELÉM KATASTRÁLNÍM ÚZEMÍ BRAŠKOV,5,Kdo souhlasí s podáním žádosti o podporu projektu aplikace enviromentální výchovy vzdělávání a osvěty při prosazování enviromentálních funkcí krajiny a stabilizaci rozsahu zastavěné části území v rámci přípravy projednání a realizace změny územně plánovací dokumentace č. 1 v obci Braškov,
