"id","start_date","start_time","number","motion.title","result","legislative_session.id","legislative_session.number"
"zmb-z7-04/20150317-44-40538","17.3.2015","11:15:38",44," Bod è. 38 Návrh prodeje pozemku p. è. 9621/2 v k. ú. idenice ","Pøijato",2917,4
"zmb-z7-04/20150317-45-40566","17.3.2015","11:16:06",45," Bod è. 39 Návrh prodeje pozemku p. è. 4605 v k. ú. Komín ","Pøijato",2917,4
"zmb-z7-04/20150317-46-40597","17.3.2015","11:16:37",46," Bod è. 40 Návrh prodeje pozemku p. è. 126/2 v k. ú. Jehnice v ul. Meziboøí ","Pøijato",2917,4
"zmb-z7-04/20150317-47-40627","17.3.2015","11:17:07",47," Bod è. 41 Návrh prodeje èástí pozemku p. è. 182/4 v k. ú. Malomìøice v ul. Olší a zøízení sluebnosti ","Pøijato",2917,4
"zmb-z7-04/20150317-48-40663","17.3.2015","11:17:43",48," Bod è. 42 Návrh prodeje èásti pozemkù p. è. 1394/6 a 1394/28 oba v k. ú. Lesná do spoluvlastnictví NOVÉHO DOMOVA, stavebního bytového drustva a spoleènosti KRÁLOVOPOLSKÁ RIA, a. s. ","Pøijato",2917,4
"zmb-z7-04/20150317-49-40693","17.3.2015","11:18:13",49," Bod è. 43 Návrh prodeje èásti pozemku p. è. 2484 v k. ú. idenice – zrušení usnesení ","Pøijato",2917,4
"zmb-z7-04/20150317-50-40718","17.3.2015","11:18:38",50," Bod è. 44 Návrh prodeje èásti pozemku p. è. 2/2 v k. ú. Komín – zrušení usnesení ","Pøijato",2917,4
"zmb-z7-04/20150317-51-40763","17.3.2015","11:19:23",51," Bod è. 45 Návrh na zrušení usnesení Z6/036 zasedání ZMB konaného dne 2. 9. 2014, bod è. 91, ve vìci prodeje pozemku p. è. 347 v k. ú. Brnìnské Ivanovice ","Pøijato",2917,4
"zmb-z7-04/20150317-52-40801","17.3.2015","11:20:01",52," Bod è. 46 Návrh na zmìnu usnesení ZMB è. Z7/02 konaného dne 19.12.2014, bod è. 26, ve vìci prodeje pozemku p. è. 3656/8, k. ú. Královo Pole ","Pøijato",2917,4
"zmb-z7-04/20150317-53-40838","17.3.2015","11:20:38",53," Bod è. 47 Návrh nabytí pozemkù p. è. 875/15 a 876/10, oba v k. ú. Horní Heršpice pro stavbu „Cyklistická stezka Sokolova - Vomáèkova“ ","Pøijato",2917,4
"zmb-z7-04/20150317-55-40994","17.3.2015","11:23:14",55," Bod è. 48 Návrh nabytí pozemku p. è. 6191/6 v k. ú. Líšeò ","Pøijato",2917,4
"zmb-z7-04/20150317-56-41040","17.3.2015","11:24:00",56," Bod è. 49 Návrh nabytí èásti pozemku p. è. 745/16 v k. ú. Knínièky z vlastnictví spol. Maximus Resort, a. s. do majetku mìsta Brna ","Pøijato",2917,4
"zmb-z7-04/20150317-57-41069","17.3.2015","11:24:29",57," Bod è. 50 Návrh nabytí komunikaèní stavby, chodníku v ulici Ericha Rouèky na pozemku p. è. 2828/301 v k. ú. Èernovice ","Pøijato",2917,4
"zmb-z7-04/20150317-58-41101","17.3.2015","11:25:01",58," Bod è. 51 Návrh na bezúplatné nabytí pozemku p. è. 1223/60 v k. ú. Kohoutovice z vlastnictví ÈR-ÚZSVM Bod è. 52 Návrh na bezúplatné nabytí pozemkù p. è. 1518/21 a 1518/23 v k. ú. Horní Heršpice z vlastnictví ÈR-ÚZSVM ","Pøijato",2917,4
"zmb-z7-04/20150317-59-41168","17.3.2015","11:26:08",59," Bod è. 55 Návrh smìny èástí pozemkù p. è. 500/3 a p. è. 502/4 v k. ú. Horní Heršpice – návrh na zmìnu pøílohy usnesení Z6/032 zasedání ZMB konaného dne 18. 3. 2014, bod è. 83 ","Pøijato",2917,4
"zmb-z7-04/20150317-60-41203","17.3.2015","11:26:43",60," Body è. 56-62 ","Pøijato",2917,4
"zmb-z7-04/20150317-61-41275","17.3.2015","11:27:55",61," Body è. 64 - 66 ","Pøijato",2917,4
"zmb-z7-04/20150317-62-41296","17.3.2015","11:28:16",62," Bod è. 67 Návrh odnìtí svìøeného majetku mìsta MÈ Brno-jih, pozemkù p. è. 880/9, 880/10, 880/11, 881/13 a èásti pozemku p. è. 880/12 v k. ú. Pøízøenice ","Pøijato",2917,4
"zmb-z7-04/20150317-63-41326","17.3.2015","11:28:46",63," Bod è. 68 Návrh dohody o zániku vìcného bøemene uívání a kupní smlouvy pro stavbu „Brno, MÈ ebìtín – dostavba kanalizace ","Pøijato",2917,4
"zmb-z7-04/20150317-64-41365","17.3.2015","11:29:25",64," Bod è. 69 Návrh dohody o ukonèení Smlouvy o nájmu èástí pozemku a o budoucí kupní smlouvì è. 6313173858 uzavøené se spoleèností MEMAX, s. r. o. – èásti pozemku p. è. 884 v k. ú. Veveøí ","Pøijato",2917,4
"zmb-z7-04/20150317-65-41405","17.3.2015","11:30:05",65," Bod è. 70 Návrh na uzavøení plánovací smlouvy – vybudování veøejné dopravní a technické infrastruktury v souvislosti se stavbou: „Komunikace a inenırské sítì (Obsluná komunikace v lokalitì Za školou Chalabalova – Vaòhalova - I.etapa)“ na pozemcích v k. ú. Kohoutovice ","Pøijato",2917,4
"zmb-z7-04/20150317-66-41453","17.3.2015","11:30:53",66," Bod è. 71 Návrh zmìny usnesení Z6/037. zasedání Zastupitelstva mìsta Brna, bod è. 107 - Návrh øešení úhrady smluvní pokuty ve vıši 500.000,-Kè s pøíslušenstvím v souvislosti s nesplnìním závazku Lumíra Latty ze smìnné smlouvy uzavøené za úèelem pøestìhování jeho podnikatelské provozovny z ulice Nad Dìdinou na ul. Páteøní v k. ú. Bystrc ","Pøijato",2917,4
"zmb-z7-04/20150317-67-41480","17.3.2015","11:31:20",67," Bod è. 72 „Zajištìní správy, údrby, provozu a opravy kolektorové sítì ve statutárním mìstì Brnì v roce 2015“ ","Pøijato",2917,4
"zmb-z7-04/20150317-68-41531","17.3.2015","11:32:11",68," Bod è. 73 Vıbìr provozovatele kanalizace pro veøejnou potøebu pro statutární mìsto Brno – návrh koncesní smlouvy ","Pøijato",2917,4
"zmb-z7-04/20150317-69-41564","17.3.2015","11:32:44",69," Bod è. 74 Zpráva o èinnosti statutárního mìsta Brna v rámci èlenství v Asociaci mìst pro cyklisty ","Pøijato",2917,4
"zmb-z7-04/20150317-70-41595","17.3.2015","11:33:15",70," Bod è. 75 ádost Ing. Miroslava Blaka o pøevod hrobového zaøízení, návrh darovací smlouvy ","Pøijato",2917,4
"zmb-z7-04/20150317-71-41652","17.3.2015","11:34:12",71," Bod è. 76 Návrh na uzavøení smlouvy o poskytnutí návratné finanèní vıpomoci mezi Statutárním mìstem Brnem a Úrazovou nemocnicí v Brnì ","Pøijato",2917,4
"zmb-z7-04/20150317-72-43290","17.3.2015","12:01:30",72," Bod è. 77 - hlasování o pokraèování jednání bez pøestávky o 30 min. Navıšení pøíspìvku Turistického informaèního centra mìsta Brna, p. o., na provoz v souvislosti s propagací mìsta Brna – návrh rozpoètového opatøení ","Pøijato",2917,4
"zmb-z7-04/20150317-73-43845","17.3.2015","12:10:45",73," Bod è. 77 Navıšení pøíspìvku Turistického informaèního centra mìsta Brna, p. o., na provoz v souvislosti s propagací mìsta Brna – návrh rozpoètového opatøení ","Pøijato",2917,4
"zmb-z7-04/20150317-74-45341","17.3.2015","12:35:41",74," Bod è. 3 - do 13.00 Dotazy, pøipomínky a podnìty èlenù ZMB (dle ust. § 82, písm. b, zák. è. 128/2000 Sb., o obcích, v platném znìní) ","Pøijato",2917,4
"zmb-z7-05/20150414-1-29478","14.4.2015","8:11:18",1," Bod è. 1 - ovìøovatelé zápisu Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2940,5
"zmb-z7-05/20150414-2-30645","14.4.2015","8:30:45",2," Bod è. 1 - program - hlasování o staení bodu è. 11, 27, 67 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2940,5
"zmb-z7-05/20150414-3-30689","14.4.2015","8:31:29",3," Bod è. 1 - program - hlasování o zaøazení bodu è. 100, 101, 102 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2940,5
"zmb-z7-05/20150414-4-30719","14.4.2015","8:31:59",4," Bod è. 1 - program - hlasování o zaøazení bodu è. 103 a 104 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2940,5
"zmb-z7-05/20150414-5-30754","14.4.2015","8:32:34",5," Bod è. 1 - program - bod 32 po bodu è. 2 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2940,5
"zmb-z7-05/20150414-6-30782","14.4.2015","8:33:02",6," Bod è. 1 - program Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2940,5
"zmb-z7-05/20150414-7-32859","14.4.2015","9:07:39",7," Bod è. 2- hlasování o prodlouení èasového limitu na projev obèanù o 30 Dotazy, pøipomínky a podnìty obèanù ","Pøijato",2940,5
"zmb-z7-05/20150414-8-34232","14.4.2015","9:30:32",8," Bod è. 2 - hlasování o dalším prodlouení èasového limitu na projev obèanù o 30 min. Dotazy, pøipomínky a podnìty obèanù ","Pøijato",2940,5
"zmb-z7-05/20150414-9-43172","14.4.2015","11:59:32",9," Bod è. 32 - hlasování o pokraèování jednání po 12. hod. o 30 min. Návrh postupu mìsta pøi prodeji bytovıch domù nabídnutıch nájemcùm ke koupi dle Pravidel prodeje domù, bytù a nebytovıch prostor ","Pøijato",2940,5
"zmb-z7-05/20150414-10-43328","14.4.2015","12:02:08",10," Bod è. 32 - hlasování o staení bodu Návrh postupu mìsta pøi prodeji bytovıch domù nabídnutıch nájemcùm ke koupi dle Pravidel prodeje domù, bytù a nebytovıch prostor ","Nepøijato",2940,5
"zmb-z7-05/20150414-12-43507","14.4.2015","12:05:08",12," Bod è. 32 - hlasování o návrhu p. Šástky Návrh postupu mìsta pøi prodeji bytovıch domù nabídnutıch nájemcùm ke koupi dle Pravidel prodeje domù, bytù a nebytovıch prostor ","Nepøijato",2940,5
"zmb-z7-05/20150414-13-43568","14.4.2015","12:06:08",13," Bod è. 32 - hlasování o návrhu p. Øíhy - doplnìní B Návrh postupu mìsta pøi prodeji bytovıch domù nabídnutıch nájemcùm ke koupi dle Pravidel prodeje domù, bytù a nebytovıch prostor ","Nepøijato",2940,5
"zmb-z7-05/20150414-15-43994","14.4.2015","12:13:14",15," Bod è. 32 - var. B - opakované hlasování Návrh postupu mìsta pøi prodeji bytovıch domù nabídnutıch nájemcùm ke koupi dle Pravidel prodeje domù, bytù a nebytovıch prostor ","Nepøijato",2940,5
"zmb-z7-05/20150414-16-44035","14.4.2015","12:13:55",16," Bod è. 32 - var. A Návrh postupu mìsta pøi prodeji bytovıch domù nabídnutıch nájemcùm ke koupi dle Pravidel prodeje domù, bytù a nebytovıch prostor ","Pøijato",2940,5
"zmb-z7-05/20150414-17-51216","14.4.2015","14:13:36",17," - hlasování o zaøazení bodu è. 105 ","Pøijato",2940,5
"zmb-z7-05/20150414-18-54066","14.4.2015","15:01:06",18," Bod è. 5 - hlasování o návrhu p. Šástky - I. èást Pøedstavení novì jmenované øeditelky pøíspìvkové organizace, vısledek vıbìrovıch øízení na funkce øeditelù/lek pøíspìvkovıch organizací a pøedstavení novì jmenovanıch vedoucích odborù MMB - informace ","Pøijato",2940,5
"zmb-z7-05/20150414-19-54097","14.4.2015","15:01:37",19," Bod è. 5 - hlasování o návrhu p. Šástky - II. èást Pøedstavení novì jmenované øeditelky pøíspìvkové organizace, vısledek vıbìrovıch øízení na funkce øeditelù/lek pøíspìvkovıch organizací a pøedstavení novì jmenovanıch vedoucích odborù MMB - informace ","Nepøijato",2940,5
"zmb-z7-05/20150414-20-54149","14.4.2015","15:02:30",20," Bod è. 7 Odmìòování neuvolnìnıch èlenù ZMB a èlenù komisí/vıborù (neèlenù ZMB) ","Pøijato",2940,5
"zmb-z7-05/20150414-22-54191","14.4.2015","15:03:11",22," Bod è. 7 Odmìòování neuvolnìnıch èlenù ZMB a èlenù komisí/vıborù (neèlenù ZMB) ","Pøijato",2940,5
"zmb-z7-05/20150414-23-54255","14.4.2015","15:04:16",23," Bod è. 8 Souhrnnı rozpoèet statutárního mìsta Brna na rok 2015 ","Pøijato",2940,5
"zmb-z7-05/20150414-24-54280","14.4.2015","15:04:40",24," Bod è. 9 Finanèní plány na rok 2015 pøíspìvkovıch organizací, zøízenıch mìstem Brnem ","Pøijato",2940,5
"zmb-z7-05/20150414-25-54376","14.4.2015","15:06:17",25," Bod è. 10 - vè. tech. úpravy Návrh na uzavøení mediaèní dohody o pokraèování vıplaty za ztrátu na vıdìlku po skonèení pracovní neschopnosti paní Margitì Baráthové ","Pøijato",2940,5
"zmb-z7-05/20150414-26-54765","14.4.2015","15:12:45",26," Bod è. 12 Návrh na pøistoupení statutárního mìsta Brna do dobrovolného svazku obcí Èeské dìdictví UNESCO – návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-28-55132","14.4.2015","15:18:52",28," Bod è. 13 Analıza èinnosti a hospodaøení Nemocnice Milosrdnıch bratøí, p. o., a Úrazové nemocnice v Brnì, návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-29-55168","14.4.2015","15:19:28",29," Bod è. 14 „Úprava veøejného prostoru pøed JD“, „Pøístupová cesta do Wilsonova lesa z ulice Rezkovy“ – návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-31-56410","14.4.2015","15:40:10",31," Bod è. 15 - 1. odr.protinávrh Humanitární finanèní pomoc mìstu Charkov, návrh na poskytnutí daru - návrh rozpoètového opatøení ","Nepøijato",2940,5
"zmb-z7-05/20150414-32-56443","14.4.2015","15:40:43",32," Bod è. 15 - 1. odr. Humanitární finanèní pomoc mìstu Charkov, návrh na poskytnutí daru - návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-33-56474","14.4.2015","15:41:14",33," Bod è. 15 - 2. odr. Humanitární finanèní pomoc mìstu Charkov, návrh na poskytnutí daru - návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-34-56506","14.4.2015","15:41:46",34," Bod è. 15 - 3. odr. vè. doplnìní Humanitární finanèní pomoc mìstu Charkov, návrh na poskytnutí daru - návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-35-56539","14.4.2015","15:42:20",35," Bod è. 16 Návrh na poskytnutí investièních a neinvestièních transferù mìstskım èástem na vybavení školních kuchyní a jídelen – návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-36-56569","14.4.2015","15:42:49",36," Bod è. 17 Návrh na poskytnutí investièních a neinvestièních transferù mìstskım èástem na školy a školská zaøízení – návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-37-56598","14.4.2015","15:43:18",37," Bod è. 18 Návrh na poskytnutí neinvestièních transferù mìstskım èástem na nábytkové vybavení škol – návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-38-56624","14.4.2015","15:43:44",38," Bod è. 19 Návrh na poskytnutí dotací na projekty v oblasti podpory rodiny na rok 2015, návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-39-56655","14.4.2015","15:44:15",39," Bod è. 20 Návrh na poskytnutí dotací organizacím doplòujícím zdravotnické sluby na rok 2015, návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-40-56687","14.4.2015","15:44:47",40," Bod è. 21 Návrh na poskytnutí neinvestièních dotací na podporu vıznamnıch sportovních akcí konanıch ve mìstì Brnì v roce 2015 ","Pøijato",2940,5
"zmb-z7-05/20150414-41-56716","14.4.2015","15:45:16",41," Bod è. 22 Zapojení a pøesun finanèních prostøedkù Fondu kofinancování evropskıch projektù – duben 2015 – návrh rozpoètového opatøení ","Pøijato",2940,5
"zmb-z7-05/20150414-42-56745","14.4.2015","15:45:46",42," Bod è. 23 Projekt „Øízení uivatelskıch pøístupù ke slubám TC mìsta“ - rozhodnutí o poskytnutí dotace ","Pøijato",2940,5
"zmb-z7-05/20150414-43-56785","14.4.2015","15:46:25",43," Body è. 24-30 ","Pøijato",2940,5
"zmb-z7-05/20150414-44-56816","14.4.2015","15:46:56",44," Bod è. 31 Návrh dodatku è. 8 ke Zøizovací listinì Domova pro seniory Koniklecová, pøíspìvkové organizace ","Pøijato",2940,5
"zmb-z7-05/20150414-45-56846","14.4.2015","15:47:26",45," Bod è. 33 Dùm s peèovatelskou slubou Køídlovická – návrh dodatku è. 1 ke smlouvì o dílo ","Pøijato",2940,5
"zmb-z7-05/20150414-48-57559","14.4.2015","15:59:19",48," Bod è. 34 - hlasování o návrhu p. Pospíšila Návrh na prominutí smluvní pokuty BD Provazníkova-Klecandova, drustvu ","Nepøijato",2940,5
"zmb-z7-05/20150414-49-57604","14.4.2015","16:00:04",49," Bod è. 34 - var. B Návrh na prominutí smluvní pokuty BD Provazníkova-Klecandova, drustvu ","Pøijato",2940,5
"zmb-z7-05/20150414-50-57653","14.4.2015","16:00:53",50," Bod è. 35 Návrh na prominutí smluvní pokuty BD Trávníky 10, drustvu ","Pøijato",2940,5
"zmb-z7-05/20150414-51-57698","14.4.2015","16:01:38",51," Bod è. 36 - var. A ádost o prominutí dluhu za uívání nebytovıch prostor v objektu Anenská 10, k. ú. Staré Brno ","Pøijato",2940,5
"zmb-z7-05/20150414-52-57734","14.4.2015","16:02:14",52," Body è. 37-43 ","Pøijato",2940,5
"zmb-z7-05/20150414-53-57778","14.4.2015","16:02:59",53," Bod è. 44 Návrh zrušení usnesení Z6/032. zasedání Zastupitelstva mìsta Brna, bod è. 61 - „Návrh prodeje pozemku p. è. 1420/39 v k. ú. Pisárky v ul. Pisárecká“ ","Pøijato",2940,5
"zmb-z7-05/20150414-54-57820","14.4.2015","16:03:40",54," Body è. 45-53 ","Pøijato",2940,5
"zmb-z7-05/20150414-55-57853","14.4.2015","16:04:13",55," Bod è. 54 Návrh nabytí komunikaèní stavby pøi ulici Rená v k. ú. Tuøany ","Pøijato",2940,5
"zmb-z7-05/20150414-56-57892","14.4.2015","16:04:52",56," Body è. 55-65 ","Pøijato",2940,5
"zmb-z7-05/20150414-57-57973","14.4.2015","16:06:13",57," Bod è. 66 Nabídka pøedkupního práva - návrh na nabytí budovy è. e. 185, stojící na pozemku p. è. 1885/105, k. ú. Štıøice, návrh nabytí budovy è. e. 145, stojící na pozemku p. è. 1885/17, k. ú. Štıøice ","Pøijato",2940,5
"zmb-z7-05/20150414-58-58030","14.4.2015","16:07:10",58," Bod è. 68 Návrh smìny pozemku p. è. 3125/472 v k. ú. Øeèkovice v ul. Vlasty Pittnerové za pozemky p. è. 2532/3, p. è. 2532/4, p. è. 2569/12 a p. è. 2576/22 v k. ú. Øeèkovice pøi místní komunikaci ul. Hapalova ","Pøijato",2940,5
"zmb-z7-05/20150414-59-58076","14.4.2015","16:07:56",59," Body è. 69 a 70 ","Pøijato",2940,5
"zmb-z7-05/20150414-60-58101","14.4.2015","16:08:21",60," Bod è. 71 Návrh	dodatku è. 3 ke smìnné smlouvì pro stavbu „Tramvaj Plotní – soubor staveb“ ","Pøijato",2940,5
"zmb-z7-05/20150414-61-58136","14.4.2015","16:08:56",61," Bod è. 72 Návrh dispozice s nemovitostí (bytovı dùm) na adrese Køenová è.or. 47, èp. 151, v k. ú. Trnitá ","Pøijato",2940,5
"zmb-z7-05/20150414-62-58189","14.4.2015","16:09:49",62," Body è. 73-93 ","Pøijato",2940,5
"zmb-z7-05/20150414-63-58223","14.4.2015","16:10:23",63," Bod è. 94 Návrh nabytí práva odpovídajícího vìcnému bøemenu na pozemcích p. è. 1253/1 a 1253/5 v k. ú. Brnìnské Ivanovice pro stavbu “Stavební úpravy køiovatky Kaštanová – Popelova - Vinohradská” ","Pøijato",2940,5
"zmb-z7-05/20150414-64-58257","14.4.2015","16:10:57",64," Bod è. 95 Návrh majetkoprávního vypoøádání pozemkù p. è. 150/2 a 4866/3 v k. ú. abovøesky pro stavbu „Silnice I/42 Brno, VMO abovøeská I“ - zmìna usnesení ZMB è. Z6/025, bod è. 103 ","Pøijato",2940,5
"zmb-z7-05/20150414-65-58300","14.4.2015","16:11:40",65," Bod è. 96 Návrh dodatku è. 5 ke Smlouvì o nájmu pozemkù, budoucí kupní smlouvì, budoucí smlouvì o zøízení vìcnıch bøemen a budoucí zástavní smlouvì – dispozice s pozemky v lokalitì nároí Vlhká – Kolištì – Cejl za úèelem vıstavby polyfunkèního objektu ","Pøijato",2940,5
"zmb-z7-05/20150414-66-58332","14.4.2015","16:12:12",66," Bod è. 97 Návrh postupu mimosoudního vypoøádání alobních návrhù alobce DRUBA, SBD proti alovanému statutárnímu mìstu Brnu, o vydání bezdùvodného obohacení oproti odevzdání pozemkù, event. podílù na pozemcích, návrh dohody o øešení soudních sporù o vrácení zaplacenıch kupních cen - návrh na zmìnu usnesení ","Pøijato",2940,5
"zmb-z7-05/20150414-67-58369","14.4.2015","16:12:49",67," Bod è. 98 ádost pana Bronislava Øíhy o prominutí smluvní pokuty za pozdní úhradu nájemného za pronájem èástí pozemkù p. è. 209/3, 209/4 a 214/1 v k. ú. Tuøany ","Pøijato",2940,5
"zmb-z7-05/20150414-68-58908","14.4.2015","16:21:48",68," Bod è. 99 Pøipomínky statutárního mìsta Brna k návrhu Zásad územního rozvoje Jihomoravského kraje – problémové okruhy ","Pøijato",2940,5
"zmb-z7-05/20150414-69-58947","14.4.2015","16:22:27",69," Bod è. 100 Návrh nabytí pozemku p. è. 256/10 v k. ú. Dolní Heršpice pro stavbu „Cyklistická stezka Sokolova - Vomáèkova"" ","Pøijato",2940,5
"zmb-z7-05/20150414-70-58993","14.4.2015","16:23:13",70," Bod è. 101 Návrh na dispozici s pozemky p. è. 835/5, 835/37 v k. ú. Pøízøenice ","Pøijato",2940,5
"zmb-z7-05/20150414-71-59488","14.4.2015","16:31:28",71," Bod è. 102 Dodatek è. 1 ke zøizovací listinì Turistického informaèního centra mìsta Brna, pøíspìvkové organizace ","Pøijato",2940,5
"zmb-z7-05/20150414-72-59537","14.4.2015","16:32:17",72," Bod è. 103 Návrh na ukonèení poøizování zmìny Územního plánu mìsta Brna „Aktualizace ÚPmB“, vydané opatøením obecné povahy è. 3/2014 statutárního mìsta Brna ze dne 17. 6. 2014, které bylo zrušeno rozsudkem Krajského soudu v Brnì ze dne 23. 1. 2015 ","Pøijato",2940,5
"zmb-z7-05/20150414-73-59579","14.4.2015","16:32:59",73," Bod è. 104 Zámìr poøídit zmìny Územního plánu mìsta Brna celomìstského vıznamu – Systém protipovodòové ochrany, Územní systém ekologické stability, Systém cyklistické dopravy, Úprava dopravního systému v jihovıchodním sektoru mìsta Brna a další (42. soubor) ","Pøijato",2940,5
"zmb-z7-05/20150414-74-60230","14.4.2015","16:43:50",74," Bod è. 105 Memorandum ke kvìtnovému pochodu Dìlnické mládee ","Pøijato",2940,5
"zmb-z7-05/20150414-75-60286","14.4.2015","16:44:46",75," Bod è. 3 Zpráva Kontrolního vıboru ZMB, Finanèního vıboru ZMB, Vıboru pro národnostní menšiny ZMB, Policie ÈR, Mìstské policie Brno a Hasièského záchranného sboru ","Pøijato",2940,5
"zmb-z7-06/20150519-1-29799","19.5.2015","8:16:39",1," Bod è. 1 - ovìøovatelé zápisu Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2953,6
"zmb-z7-06/20150519-2-30535","19.5.2015","8:28:56",2," Bod è. 1 - program - hlasování o staení bodù è. 7, 25 a 65 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2953,6
"zmb-z7-06/20150519-3-30562","19.5.2015","8:29:22",3," Bod è. 1 - program - hlasování o zaøazení bodu è. 80 a 81 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2953,6
"zmb-z7-06/20150519-4-30620","19.5.2015","8:30:20",4," Bod è. 1 - program Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","Pøijato",2953,6
"zmb-z7-06/20150519-5-32532","19.5.2015","9:02:12",5," Bod è. 4 Vısledek vıbìrového øízení na obsazení funkce øeditele/ky Mìstské policie Brno ","Pøijato",2953,6
"zmb-z7-06/20150519-6-32636","19.5.2015","9:03:56",6," Bod è. 5- p. Koudelka Návrh na zmìnu v pøedstavenstvu spoleènosti STAREZ-SPORT, a. s. - doplnìní návrhù na zvolení ","Pøijato",2953,6
"zmb-z7-06/20150519-7-32799","19.5.2015","9:06:39",7," Bod è. 5 - p. Schwab Návrh na zmìnu v pøedstavenstvu spoleènosti STAREZ-SPORT, a. s. - doplnìní návrhù na zvolení ","Pøijato",2953,6
"zmb-z7-06/20150519-8-32821","19.5.2015","9:07:02",8," Bod è. 5 - p. Hráèek Návrh na zmìnu v pøedstavenstvu spoleènosti STAREZ-SPORT, a. s. - doplnìní návrhù na zvolení ","Nepøijato",2953,6
"zmb-z7-06/20150519-9-32859","19.5.2015","9:07:39",9," Bod è. 5 Návrh na zmìnu v pøedstavenstvu spoleènosti STAREZ-SPORT, a. s. - doplnìní návrhù na zvolení ","Pøijato",2953,6
"zmb-z7-06/20150519-10-33243","19.5.2015","9:14:03",10," Bod è. 6 - hlasování o návrhu p. Kacera Návrh Memoranda o vzájemné spolupráci (strategickém partnerství) mezi statutárním mìstem Brnem a E.ON Èeská republika, s. r. o. ","Nepøijato",2953,6
"zmb-z7-06/20150519-11-33271","19.5.2015","9:14:31",11," Bod è. 6 Návrh Memoranda o vzájemné spolupráci (strategickém partnerství) mezi statutárním mìstem Brnem a E.ON Èeská republika, s. r. o. ","Pøijato",2953,6
"zmb-z7-06/20150519-12-33316","19.5.2015","9:15:17",12," Bod è. 8 Návrh závìreèného úètu statutárního mìsta Brna za rok 2014, úèetní závìrka statutárního mìsta Brna za rok 2014 ","Pøijato",2953,6
"zmb-z7-06/20150519-13-33347","19.5.2015","9:15:47",13," Bod è. 9 Návrh zmìn rozpoètù úèelovıch fondù mìsta Brna, návrh rozpoètovıch opatøení v souvislosti s finanèním vypoøádáním rozpoètu mìsta Brna za rok 2014 ","Pøijato",2953,6
"zmb-z7-06/20150519-14-33375","19.5.2015","9:16:15",14," Bod è. 10 Vısledky hospodaøení statutárního mìsta Brna za I. ètvrtletí roku 2015 ","Pøijato",2953,6
"zmb-z7-06/20150519-15-34694","19.5.2015","9:38:14",15," Bod è. 11 - úèelové transfery mìstskım èástem Návrh rozpoètového opatøení – zapojení volnıch zdrojù mìsta Brna z minulıch let do rozpoètu bìnıch a kapitálovıch vıdajù roku 2015 ","Pøijato",2953,6
"zmb-z7-06/20150519-16-34729","19.5.2015","9:38:49",16," Bod è. 11 Návrh rozpoètového opatøení – zapojení volnıch zdrojù mìsta Brna z minulıch let do rozpoètu bìnıch a kapitálovıch vıdajù roku 2015 ","Pøijato",2953,6
"zmb-z7-06/20150519-17-34766","19.5.2015","9:39:26",17," Bod è. 12 „Hasièská zbrojnice JSDH, MÈ Brno-Chrlice“ – návrh rozpoètového opatøení ","Pøijato",2953,6
"zmb-z7-06/20150519-18-34800","19.5.2015","9:40:01",18," Bod è. 13 Návrh rozpoètového opatøení – opravy komunikací ","Pøijato",2953,6
"zmb-z7-06/20150519-19-34826","19.5.2015","9:40:26",19," Bod è. 14 Zapojení a pøesun finanèních prostøedkù Fondu kofinancování evropskıch projektù – kvìten 2015 – návrh rozpoètového opatøení ","Pøijato",2953,6
