id,legislative_session:number,start_date,item:title,item:number,motion:title,
4004,4,2011-12-12,Rozpočtové opatření č. 19.,4,Zastupitelstvo obce po projednání schvaluje rozpočtová opatření č.19 a 20. ,
4005,4,2011-12-12,Dotace z programu Středočeského FROMu na rekonstrukci hasičské zbrojnice.,6,Zastupitelstvo obce po projednání schvaluje podání žádosti o dotaci na rekonstrukci hasičské zbrojnice ze Středočeského Fondu rozvoje obcí a měst na rok 2012 – tematické zadání „Velké projekty“ a závazek spolufinancování akce.,
4006,4,2011-12-12,Zrušení příspěvkové organizace LUTES. ,7,"Zastupitelstvo obce po projednání schvaluje zrušení příspěvkové organizace LUTES Lužná, IČ 71237607, se sídlem Lužná, Masarykovo nám. 89, PSČ 270 51, zapsané v obchodním rejstříku Městského soudu v Praze, oddíl Pr, vložka 982, a to k datu 31.12.2011. Veškerá práva a závazky přecházejí s účinností od 1.1.2012 na zřizovatele – obec Lužnou, IČ 00244031.",
4007,4,2011-12-12,"Prodej parcel 89/3,89/4,89/5,89/7,89/9 a 89/14.",8,"Zastupitelstvo obce po projednání souhlasí s prodejem parcel vedených na LV 10001 pro obec Lužná, v k.ú. Lužná, a to: č. 89/3 o výměře 190 m2  a parc.č. 89/9 o výměře 39 m2 Miroslavu a Halce Ambrůžkovým, par.č. 89/4 o výměře 109 m2, parc. č. 89/9 o výměře 36 m2 a parc.č. 89/14 o výměře 36 m2 Daně Trojáčkové, parc.č.89/5 o výměře 207 m2 Janě Pergnerové a parc. č. 89/7 o výměře 117 m2 Lubošovi Valentovi, za podmínek uveřejněného záměru, tj za cenu 94,- Kč/m2 a zřízení věcného břemene k pozemkům pro přístup k dešťové kanalizaci",
4008,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání schvaluje ve smyslu § 6, odst. 5, písm. b) zákona č. 183/2006 Sb. o územním plánování a stavebním řádu (stavební zákon) zadání územního plánu obce Lužná.",
4009,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání schvaluje závazné ukazatele pro ZŠ a MŠ v částce 2100000,- Kč a LUTES v částce 100000,- Kč.",
4010,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání schvaluje  podání žádosti ZŠ a MŠ Lužná o dotaci na vybudování víceúčelového hřiště ze Středočeského Fondu sportu, volného času a primární prevence na rok 2012 – tematické zadání „Podpora volnočasových a sportovních aktivit“ na parc.č. 345, vedené na LV 10001 pro obec Lužná a závazek spolufinancování akce",
4011,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání schvaluje finanční příspěvek jednotce sboru dobrovolných hasičů v částce 3000,- Kč na akci mládežnických družstev Plamen a finanční příspěvek v částce 3000,- Kč na soutěž dětí ze střeleckého kroužku AMK Lužná pořádanou na základně PEIRA v Jesenici, pro děti ze ZŠ Lužná.",
4012,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání schvaluje dodatek smlouvy č. 8 ke smlouvě o dílo o zajištění komplexního odpadového hospodářství obce Lužná s firmou Becker Bohemia s.r.o. s navýšením o inflaci, tj. 1.9 %, a činí 1382,13 Kč za 1 tunu skutečně uloženého odpadu na skládce  bez DPH. ",
4013,4,2011-12-12,Různé,9,"Zastupitelstvo obce po projednání schvaluje zadání zpracování nového návrhu  obecního znaku a vlajky s financováním 1. kroku zadání, kterou je předložení 3 ks návrhu v celkové částce 10000,- Kč ze sponzorských darů luženských podnikatelů.",
