id,legislative_session:number,start_date,item:title,item:number,motion:title,
6004,6,2013-06-24,Úprava rozpočtu obce č. 3,4,Zastupitelstvo obce Lužec nad Vltavou schvaluje úpravu rozpočtu č.3 Obce Lužec nad Vltavou.,
6005,6,2013-06-24,Informace k povodni,5,Zastupitelstvo obce Lužec nad Vltavou bere na vědomi informaci a nutnost řešení škod způsobených povodní ve spolupráci se státními institucemi.,
6006,6,2013-06-24,Diskuse,6,Zastupitelstvo obce Lužec nad Vltavou schvaluje smlouvu o smlouvě budoucí s fy. RWE GasNet s.r.o. na část pozemku p.č. 40 /2 a p.č. 40/4 v k.ú. Lužec nad Vltavou spočívající v právu vstupovat a vjíždět na pozemek obce k plynárenskému zařízení.,
7001,7,2013-08-21,Určení ověřovatelů a zapisovatele,1,Zastupitelstvo obce Lužec nad Vltavou určuje ověřovateli zápisu pí. Szajkovou Peroutkovou a zapisovatelem Mgr. Velickou.,
7002,7,2013-08-21,Schválení programu,2,Hlasování o vyškrtnutí bodu 4 (návrh pana Novotného),
7003,7,2013-08-21,Schválení programu,2,Zastupitelstvo obce Lužec nad Vltavou schvaluje program zasedání.,
7004,7,2013-08-21,Příspěvek občanům postiženým povodní,3,"Zastupitelstvo obce Lužec nad Vltavou schvaluje rozdělení peněz občanům postiženým povodní v celkové výši 680 000,-Kč takto: 8.000,-Kč na nemovitost trvale obydlenou, která měla zatopenou povodní technické zázemí - sklep, suterén (celkem 29 domů); 16.000,-Kč na nemovitost trvale obydlenou, která měla zatopenou povodní obytný prostor (celkem 28 domů). Majitelé, kterých se příspěvek týká, budou obeznámeni písemně.",
7005,7,2013-08-21,Úprava rozpočtu obce č. 4,4,Zastupitelstvo obce Lužec nad Vltavou schvaluje úpravu rozpočtu č.4 Obce Lužec nad Vltavou.,
7006,7,2013-08-21,Diskuse,5,"Zastupitelstvo obce Lužec nad Vltavou schvaluje smlouvu o budoucí smlouvě o zřízení věcného břemene a souhlasu se zřízením stavby na zabezpečeni podjezdných výšek na Vltavské vodní cestě soubor staveb - plavební kanál Vraňany - Hořín - Stavba B - plynárenské zařízeni na par.č. 40/7 o celkové výměře 90 m2 a par.č. 756/5 o celkové výměře 136 m2 v obci a k.ú. Lužec nad Vltavou s fy. RWE GasNet, s.r.o., zastoupenou fy. RWE Distribuční služby, s.r.o.",
7007,7,2013-08-21,Diskuse,5,"Zastupitelstvo obce Lužec nad Vltavou schvaluje prodej pozemku p.č. 41/43 v obci a k.ú. Lužec nad Vltavou o výměře 3 m2 (dle geometrického plánu) panu Fnoučkovi, za cenu 200,-Kč/m2.",
7008,7,2013-08-21,Diskuse,5,"Zastupitelstvo obce Lužec nad Vltavou souhlasí s uzavřením kupní smlouvy na pozemek p.Č. 930/2 o výměře 782m2 a p.č. 2219 o výměre 15m2 a dohody o uznání vlastnických práv p.č. 930/19 o výměře 1170m2 a p.č. 472/2 o výměře 55m2 v obci a  k.ú. Lužec nad Vltavou s fy. Bří. Horákové s.r.o. za účelem převzetí do vlastnických práv Obce Lužec nad Vltavou, jako kompenzace za likvidaci dešťových vod za rok 2013.",
7009,7,2013-08-21,Diskuse,5,Zastupitelstvo obce Lužec nad Vltavou souhlasí se smlouvou o energetickém poradenství a správě odběrných míst a odběrných míst pro spotřebu elektrické energie a zemního plynu s obecně prospěšnou spol. „Energie pro kontrolou",
7010,7,2013-08-21,Diskuse,5,"Zastupitelstvo obce Lužec nad Vltavou nesouhlasí s napuštěním laterárního kanálu z důvodu nedostatečného opravení hrází tohoto kanálu a výrazného ohroženi obyvatel Obce Lužec nad Vltavou a jejich majetku. Požaduje neprodlenou opravu schylky včetně šoupat pod obcí Lužec n. Vlt. a kanálem. Požaduje neprodlené zahájeni prací na čištění koryta řeky Vltavy od soutoku řeky Labe s Vltavou po jez ve Vraňanech po správci toku, včetně odlehčovacích kanálů a traverz.",
8001,8,2014-06-27,Určení ověřovatelů a zapisovatele,1,Zastupitelstvo obce Lužec nad Vltavou určuje ověřovateli zápisu pí. Tomkovou a pí. Peroutkovou a zapisovatelem Mgr. Velickou.,
8002,8,2014-06-27,Schválení programu,2,Zastupitelstvo obce Lužec nad Vltavou schvaluje program zasedání.,
8003,8,2014-06-27,Úprava rozpočtu obce č. 3 a 4,3,Zastupitelstvo obce Lužec nad Vltavou schvaluje úpravu rozpočtu č.3 a 4 Obce Lužec nad Vltavou.,
8004,8,2014-06-27,Diskuse,4,"Zastupitelstvo obce Lužec nad Vltavou odkládá stanovisko ke košer porážce hovězího masa v areálu fy. Lužec s.r.o. na adrese Jiráskova 77, Lužec nad Vltavou do předložení studie záměru.",
8005,8,2014-06-27,Diskuse,4,"Zastupitelstvo obce Lužec nad Vltavou schvaluje prodej bytu v čp.258 v podílu 1/12 a schvaluje formu prodeje průzkumem v obálkové metodě a následným nabídnutím ostatním majitelům podílů na nemovitosti a pověřuje starostu obce k vyvěšení záměru. Komise pro otvírání obálek průzkumu ve složení: p. Rollo, Mgr. Velická, pí. Rampasová.",
9001,9,2014-07-15,Určení ověřovatelů a zapisovatele,1,Zastupitelstvo obce Lužec nad Vltavou určuje ověřovateli zápisu pí. Šrámkovou a Bc. Doška J. a zapisovatelem Mgr. Velickou.,
9002,9,2014-07-15,Schválení programu,2,Zastupitelstvo obce Lužec nad Vltavou schvaluje program zasedání.,
9003,9,2014-07-15,Přijetí dotace z programu ROP Střední Čechy - cyklostezka,3,"Zastupitelstvo obce Lužec nad Vltavou v návaznosti na schváleni poskytnutí dotace Výborem Regionální rady regionu soudržnosti Střední Čechy schvaluje uzavření smlouvy s Regionální radou regionu soudržnosti Střední Čechy o poskytnutí dotace ve výši 14 536 423,86 Kč a schvaluje vyčlenění peněžní částky ve výši 2 565 251,28Kč, odpovídající spolufinancování projektu „ Na kote bezpečně z Lužce na Vrbno", reg. Č CZ.l.15/2.2.00/79.01813 a pověřuje starostu obce k podpisu smlouvy. ",
