id,legislative_session:number,start_date,item:title,item:number,motion:title,
4015,4,2011-04-07,"Nákup vybavení dětského hřiště – tobogán, houpačka – organizace dětského hřiště",13,"Zastupitelstvo obce Křenovy schvaluje nákup vybavení dětského hřiště – tobogán, houpačka",
4016,4,2011-04-07,"Dohoda o úhradě neinvestičních nákladů ve školství s MŠ Puclice, Staňkov a ZŠ Horšovský Týn",14,Zastupitelstvo obce Křenovy bere na vědomí částky vynaložené na školství a uzavřené dohody mezi obcí a MŠ Puclice a Staňkov a ZŠ Horšovský Týn.,
19001,19,2014-06-18,Určení ověřovatelů a zapisovatele zápisu,0,Zastupitelstvo obce Křenovy určuje ověřovateli zápisu p. Mariana a Ing. Hřiba a zapisovatelem Ing. Volkmannovou.,
19002,19,2014-06-18,Schválení programu,0,Zastupitelstvo obce Křenovy schvaluje program zasedání.,
19003,19,2014-06-18,Schválení závěrečného účtu obce Křenovy za rok 2013 a výsledku přezkoumání hospodaření ze dne 14. 2. 2014 viz. Příloha č.4,1,"Zastupiteltvo obce Křenovy schvaluje závěrečný účet a zprávu o výsledku přezkoumání hospodaření za rok 2013 ÚSC Křenovy, IČ: 00572420",
19004,19,2014-06-18,Schválení závěrečného účtu Svazku Domažlicko za rok 2013 a výsledku přezkoumání hospodaření Svazku Domažlicko ze dne 22. 4. 2014 viz. Příloha č.6,2,Zastupitelstvo obce Křenovy schvaluje závěrečný účet a zprávu o výsledku přezkoumání hospodaření za rok 2013 Svazku Domažlicko ze dne 22. 4. 2014.,
19005,19,2014-06-18,Schválení zprávy o výsledku přezkoumání hospodaření DSO odpadového hospodářství Lazce viz. Příloha č. 7,3,Zastupitelstvo obce Křenovy schvaluje zprávu o výsledku přezkoumání hospodaření DSO Odpadového hospodářství Lazce za rok 2013.,
19006,19,2014-06-18,Úprava schváleného rozpočtu o mimořádné příjmy a výdaje,4,Zastupitelstvo obce Křenovy schvaluje rozpočtové opatření č.2 a Č.3 schváleného rozpočtu obce Křenovy.,
19007,19,2014-06-18,Informace o postupu prací na zateplení budovy Obecního úřadu v Křenovech,5,Zastupitelstvo obce Křenovy schvaluje postup prací na projektu Zateplení budovy Obecního úřadu v Křenovech.,
19008,19,2014-06-18,Ostatní organizační záležitosti obce,6,Zastupitelstvo obce Křenovy schvaluje zákaz kouření v objektu budovy Obecního úřadu v Křenovech.,
19009,19,2014-06-18,Ostatní organizační záležitosti obce,6,"Zastupitelstvo obce Křenovy bere na vědomí nepřiznání dotace - příspěvek na vybavení hasičského sboru z Krajského úřadu Plzeňského kraje s odůvodněním, že nevlastníme hasičské auto.",
19010,19,2014-06-18,Ostatní organizační záležitosti obce,6,Zastupitelstvo obce Křenovy schvaluje smouvu o zajištění zpětného odběru a využití odpadu z obalů.,
3001,3,2011-02-24,Určení ověřovatelů a zapisovatele zápisu,0,Zastupitelstvo obce Křenovy určuje ověřovateli zápisu Martina Hösla a Lumíra Čermáka  a zapisovatelem zápisu Lenku Volkmannovou.,
3002,3,2011-02-24,Schválení programu,0,Zastupitelstvo obce Křenovy schvaluje program zasedání.,
3003,3,2011-02-24,Seznámení s výsledkem hospodaření za období (1-12/2010),1,Zastupitelstvo obce Křenovy schvaluje výsledek hospodaření obce za období 1-12/2010.,
3004,3,2011-02-24,Schválení navrženého rozpočtu obce Křenovy na rok 2011,2,Zastupitelstvo obce Křenovy schvaluje návrh rozpočtu obce Křenovy na rok 2011.,
3005,3,2011-02-24,"Schválení Obecné závazné vyhlášky o kom. odpadech, veř. prostranství a poplatcích za psy",3,"Zastupitelstvo obce Křenovy schvaluje Obecně závazné vyhlášky o komunálních odpadech, veřejném prostr. a poplatcích za psy s níže uvedenými úpravami.",
3006,3,2011-02-24,"Komplexní pozemková úprava, priority v plánu společných zařízení",4,Zastupitelstvo obce Křenovy schvaluje komplexní pozemkovou úpravu a priority v plánu společných zařízení.,
3007,3,2011-02-24,Obnovení smlouvy o sběru a svozu komunálního odpadu s LST a.s. Trhanov,5,"Zastupitelstvo obce Křenovy schvaluje návrh smlouvy o sběru a svozu komunálního odpadu s LST a.s. Trhanov. Navrhuje částku 800,- Kč za rok. Tato smlouva bude předložena LST a.s. Trhanov k odsouhlasení a podpisu. Zastupitelstvo schvaluje tento postup.",
3008,3,2011-02-24,Obnovení smlouvy o pronájmu prodejny potravin s pí. Marií Babkovou,6,Zastupitelstvo obce Křenovy schvaluje obnovení smlouvy o pronájmu prodejny potravin s pí. Marií Babkovou. Smlouva je ponechána beze změn a je platná do 31. 12. 2014.,
3009,3,2011-02-24,"Dohoda o pronájmu zasedací místnosti Obecního úřadu fyzickým osobám, stanovení nájemného",7,Zastupitelstvo obce Křenovy neschválilo nájem 50Kč/hod fyzickým osobám při pronájmu zasedací místnosti OU.,
3010,3,2011-02-24,"Dohoda o pronájmu zasedací místnosti Obecního úřadu fyzickým osobám, stanovení nájemného",7,Zastupitelstvo obce Křenovy schválilo nájem 300Kč/den fyzickým osobám při pronájmu zasedací místnosti OU.,
3011,3,2011-02-24,"Zpráva z inventury obecního majetku za rok 2010, informace o vyřazení majetku",8,Zastupitelstvo obce Křenovy schvaluje zprávu z inventury obecního majetku a bere na vědomí vyřazení věcí.,
3012,3,2011-02-24,Informace o hospodaření v obecních lesích,9,Zastupitelstvo obce Křenovy schvaluje způsob hospodaření v obecních lesích a navýšení ceny za 1m3 na čáśtku 70 Kč / 1m3.,
3013,3,2011-02-24,Seznámení s podáním dotace na bezdrátový rozhlas s napojením na varovný a informační systém v rámci programu Stabilizace a obnovy venkova Plzeňského kraje,10,Zastupitelstvo obce Křenovy bere na vědomí podání dotace o bezdrátový rozhlas.,
3014,3,2011-02-24,"Realizace nákupu věcí z dotačních prostředků Programu rozvoje venkova ČR, posun termínu nákupu",11,"Zastupitelstvo obce Křenovy schvaluje realizaci nákupu a posunutí termínu nákupu z dotace SZIF. Zastupitelstvo schvaluje přípravu terénu pro rybářskou baštu, tj.porážku stromů u rybníka a následnou výsadbu nových sazenic. Dále zastupitelstvo schvaluje podání žádosti se zapracovanými změnami projektu tj.změna půdorysných rozměrů rybářské bašty a změnu počtu zahradních skládacích stolů a lavic z 10 ks na 20 ks.",
3015,3,2011-02-24,"Nákup kontejnerů na tříděný odpad (plast, papír) a jejich umístění v obci",12,"Zastupitelstvo schvaluje nákup kontejnerů na tříděný odpad – plasty, papír. Dále schvaluje zřízení dalšího sběrného místa v obci na návsí naproti OU. Zastupitelstvo obce Křenovy schvaluje nákup odpadkových košů na autobusové zastávky a dále zváží nákup popelnic na OU ( plastová nádoba, kovový stojan s pytlem ...).",
3016,3,2011-02-24,"Záměr obce na prodloužení vodovodního řadu, výstavba rodinného domku – Michal Landstoff",13,Zastupitelstvo obce Křenovy budou pracovat na řešení zbudování nového vodovodního řadu bez překopání nově zbudované silnice na Puclice.,
3017,3,2011-02-24,Žádost o snížení obrubníku a možnosti vjezdu podaná Františkem a Vlastou Novými,14,Zastupitelstvo obce Křenovy schvaluje žádost Františka a Vlasty Nových o snížení obrubníků a možnosti vjezdu na pozemek žadatele.,
3018,3,2011-02-24,"Organizace oslav 5 let výročí od založení Minimuzea vah, finanční příspěvek obce Křenovy",15,Zastupitelstvo obce Křenovy schvaluje příspěvek obce na oslavu 5 let od výročí založení Minimuzea vah v hodnotě 5 000 Kč.,
3019,3,2011-02-24,Ostatní organizační záležitosti obce,16,"Zastupitelstvo obce Křenovy bere na vědomí nárok p. Martina Höpsla a pí. Zdeňky Zmarslyové, kteří se zřekli odměn členů zastupitelstva.",
3020,3,2011-02-24,Ostatní organizační záležitosti obce,16,"Zastupitelstvo obce Křenovy schvaluje odměnu pí. Pejsarové za pravidelný úklid kanceláře OU, a to v hodnotě 400 Kč/měsíc.",
8001,8,2012-04-25,Určení ověřovatelů a zapisovatele zápisu,0,Zastupitelstvo obce Křenovy určuje ověřovateli zápisu p. Čermáka a Ing. Hřiba a zapisovatelem lng. Volkmannovou.,
