id,legislative_session:number,start_date,item:title,item:number,motion:title,
11010,11,2013-02-28,"dodatek č. 2 smlouvy uzavřené dne 29.10.2004 mezi Obcí Holín a VOS a.s. Jičín o nájmu a provozování vodovodu pro veřejnou potřebu „Vodovod Holín, Pařezská Lhota, prodloužení vodovodu na Pařezské Lhotě",11,"Zastupitelstvo Obce Holín schvaluje: Dodatek č. 2 smlouvy uzavřené dne 29.10.2004 mezi Obcí Holín a VOS a.s. Jičín o nájmu a provozování vodovodu pro veřejnou potřebu „Vodovod Holín, Pařezská Lhota - prodloužení vodovodu p.č. 334/2, 503/1, 503/3 a Pařezská Lhota – vodovodní řad p.č. 508/2, 324/9, 329/12“.",
11011,11,2013-02-28,smlouva mezi Obcí Holín a VOS a.s. Jičín o nájmu a provozování vodovodu pro veřejnou potřebu – Vodovod Horní Lochov,12,Zastupitelstvo Obce Holín schvaluje: Smlouvu o nájmu a provozování vodovodu pro veřejnou potřebu „Vodovod Horní Lochov“,
11012,11,2013-02-28,úprava mzdových tarifů,13,Zastupitelstvo Obce Holín schvaluje: Mzdové tarify pro pracovníky pracující pro potřeby obce (hrubá mzda).,
11013,11,2013-02-28,"dodatek č. 6 ke Smlouvě o dílo č. 4/05 mezi obcí Holín a f. SURPMO, a.s. středisko Hradec Králové",14,"Zastupitelstvo Obce Holín schvaluje: Dodatek č. 6 ke Smlouvě o dílo č. 4/05 mezi obcí Holín a f. SURPMO, a.s. středisko Hradec Králové.",
11014,11,2013-02-28,vyjádření k soudnímu řízení (Žaloba o vyklizení nemovitostí) – parkoviště Prachov,15,"Zastupitelstvo Obce Holín schvaluje: Rozhodnutí na vyřešení soudního řízení „Žaloba o vyklizení nemovitosti - parkoviště Prachov“ mimosoudní dohodou při splnění následujících podmínek. a) Zkrácení doby platnosti nájemní smlouvy mezi Obcí Holín a Ilonou Schlikovou ze dne 15.11.2001 o 2 roky, tj. ukončení platnosti smlouvy k 31.12.2014; b) Bezúplatný převod objektů (veřejné WC, drobná prodejna upomínkových předmětů) k datu ukončení platnosti smlouvy tj. k 31.12.2014; c) Zrušení podmínky uvedené v čl. XIV nájemní smlouvy ohledně závazku nabídky přednostního nájmu za obvyklých podmínek",
11015,11,2013-02-28,"smlouva číslo 2012/10/001 o právu provést stavbu a o uzavření budoucí smlouvy o zřízení věcného břemene mezi Obcí Holín a panem Liborem Hejnyšem, majitelem rekreačního objektu na Prachově",16,"Zastupitelstvo Obce Holín schvaluje: Smlouvu číslo 2012/10/001 o právu provést stavbu a o uzavření budoucí smlouvy o zřízení věcného břemene mezi Obcí Holín a panem Liborem Hejnyšem, majitelem rekreačního objektu na Prachově.",
11016,11,2013-02-28,schválení návrhu pokynů pro zpracování návrhu územního plánu,17,Zastupitelstvo Obce Holín schvaluje: Návrh pokynů pro zpracování návrhu územního plánu (viz příloha).,
11017,11,2013-02-28,stanovení kriterií pro výběrové řízení na opravu hřbitovní zdi,17,Zastupitelstvo Obce Holín schvaluje: Kriteria pro zadání výběrového řízení na opravu hřbitovní zdi v Holíně (nabídková cena 80%; reference 15%; záruční doba 5%).,
10001,10,2012-12-11,odsouhlasení programu,1,Zastupitelstvo Obce Holín schvaluje: Program veřejného zasedání obecního zastupitelstva.,
10002,10,2012-12-11,plán inventur na rok 2012,3,Zastupitelstvo Obce Holín schvaluje: Plán inventur na rok 2012 se složením jednotlivých inventurních komisí.,
