id,legislative_session:number,start_date,item:title,item:number,motion:title,
6001,6,2011-10-05,Vodovod,3,"Nabídková cena 96 000 Kč, včetně DPH – Ing.Kára Plzeň",
6002,6,2011-10-05,Koupě nemovitostí,4,"Předložen návrh kupní smlouvy mezi Obcí Útušice a p.Vladimírem Sochorem, předložen návrh kupní smlouvy mezi Obcí Útušice a p. Evou Schmollovou.Cena pozemků činí Kč 10,-/m2.",
6003,6,2011-10-05,Mikroregion Radyně,5,účast obce na společném projektu na úpravu a obnovu veřejného prostranství a převzetí hasičského vybavení z projektu Nákup vybavení pro zásahové jednotky obcí.,
6004,6,2011-10-05,Různé,6,Nutno zpevnit vjezd k hostinci v blízkosti kapličky,
7001,7,2011-11-02,Vodovod,3,Příprava žádosti o dotace na vodovod s Ing. Lískovcem,
7002,7,2011-11-02,Koupě pozemků,5,"Zapracování pozemku parc.č. 146 o výměře 1 367 m2 do kupní smlouvy s p.Sochorem, která byla schválena na 9. veřejném zasedání ZO – za cenu Kč 9,-/m2.",
7003,7,2011-11-02,Různé,6,Aktualizace povodňového plánu obce Útušice,
7004,7,2011-11-02,Různé,6,Provedení rekonstrukce bezpečnostní signalizace obecního úřadu a její rozšíření i do prostor hasičské zbrojnice v max. ceně Kč 25,
7005,7,2011-11-02,Různé,6,Chodník na Radobyčice: vybudovat chodníky a vjezdy upravit do původního stavu.,
8001,8,2011-12-07,Věcná břemena – Smlouvy,3,"Uzavření budoucí smlouvy o připojení odběrného elektrického zařízení k distribuční soustavě do napěťové hladiny 0,4 kV (NN) číslo 11_SOBSO1_4120739531,„Smlouva o zřízení věcného břemene“ mezi Obcí Útušice a ČEZ Distribucí a.s. Děčín;„Smlouva o zřízení věcného břemene“ mezi Obcí Útušice a RWE GasNet s.r.o. Ústí nad Labem",
